,Label TextBlob
22347,negative
22348,neutral
22349,neutral
22350,negative
22351,negative
22352,positive
22353,positive
22354,positive
22355,negative
22356,neutral
22357,positive
22358,positive
22359,neutral
22360,positive
22361,neutral
22362,positive
22363,positive
22364,positive
22365,neutral
22366,positive
22367,neutral
22368,positive
22369,positive
22370,neutral
22371,neutral
22372,positive
22373,positive
22374,negative
22375,neutral
22376,neutral
22377,positive
22378,neutral
22379,positive
22380,neutral
22381,positive
22382,neutral
22383,positive
22384,positive
22385,neutral
22386,negative
22387,neutral
22388,negative
22389,neutral
22390,neutral
22391,positive
22392,negative
22393,negative
22394,positive
22395,neutral
22396,negative
22397,negative
22398,neutral
22399,neutral
22400,positive
22401,negative
22402,positive
22403,neutral
22404,neutral
22405,neutral
22406,positive
22407,neutral
22408,positive
22409,positive
22410,positive
22411,neutral
22412,neutral
22413,neutral
22414,negative
22415,neutral
22416,positive
22417,positive
22418,neutral
22419,negative
22420,negative
22421,neutral
22422,positive
22423,negative
22424,positive
22425,neutral
22426,positive
22427,positive
22428,positive
22429,neutral
22430,negative
22431,negative
22432,neutral
22433,positive
22434,positive
22435,positive
22436,positive
22437,positive
22438,negative
22439,neutral
22440,positive
22441,neutral
22442,neutral
22443,negative
22444,neutral
22445,neutral
22446,positive
22447,negative
22448,positive
22449,neutral
22450,neutral
22451,positive
22452,negative
22453,neutral
22454,positive
22455,neutral
22456,neutral
22457,positive
22458,neutral
22459,positive
22460,positive
22461,positive
22462,positive
22463,neutral
22464,positive
22465,neutral
22466,neutral
22467,positive
22468,positive
22469,positive
22470,negative
22471,neutral
22472,negative
22473,positive
22474,negative
22475,positive
22476,neutral
22477,neutral
22478,positive
22479,negative
22480,neutral
22481,neutral
22482,neutral
22483,positive
22484,negative
22485,positive
22486,neutral
22487,positive
22488,positive
22489,neutral
22490,neutral
22491,positive
22492,positive
22493,negative
22494,neutral
22495,neutral
22496,positive
22497,positive
22498,neutral
22499,positive
22500,positive
22501,negative
22502,neutral
22503,neutral
22504,positive
22505,negative
22506,neutral
22507,neutral
22508,positive
22509,neutral
22510,neutral
22511,neutral
22512,neutral
22513,neutral
22514,negative
22515,positive
22516,neutral
22517,neutral
22518,neutral
22519,neutral
22520,neutral
22521,negative
22522,neutral
22523,neutral
22524,neutral
22525,positive
22526,positive
22527,neutral
22528,positive
22529,neutral
22530,neutral
22531,neutral
22532,positive
22533,neutral
22534,neutral
22535,negative
22536,positive
22537,negative
22538,negative
22539,negative
22540,neutral
22541,positive
22542,neutral
22543,neutral
22544,neutral
22545,positive
22546,positive
22547,positive
22548,positive
22549,neutral
22550,negative
22551,neutral
22552,neutral
22553,neutral
22554,negative
22555,negative
22556,neutral
22557,neutral
22558,neutral
22559,neutral
22560,positive
22561,negative
22562,positive
22563,neutral
22564,negative
22565,neutral
22566,positive
22567,positive
22568,neutral
22569,neutral
22570,neutral
22571,neutral
22572,negative
22573,positive
22574,positive
22575,neutral
22576,negative
22577,positive
22578,negative
22579,positive
22580,positive
22581,neutral
22582,negative
22583,positive
22584,neutral
22585,negative
22586,positive
22587,positive
22588,neutral
22589,neutral
22590,neutral
22591,positive
22592,positive
22593,negative
22594,positive
22595,neutral
22596,neutral
22597,neutral
22598,neutral
22599,neutral
22600,positive
22601,positive
22602,positive
22603,positive
22604,negative
22605,positive
22606,positive
22607,neutral
22608,positive
22609,neutral
22610,positive
22611,negative
22612,neutral
22613,neutral
22614,negative
22615,negative
22616,neutral
22617,positive
22618,positive
22619,neutral
22620,positive
22621,negative
22622,negative
22623,neutral
22624,neutral
22625,neutral
22626,positive
22627,positive
22628,positive
22629,positive
22630,neutral
22631,neutral
22632,positive
22633,neutral
22634,positive
22635,neutral
22636,positive
22637,positive
22638,positive
22639,neutral
22640,positive
22641,negative
22642,negative
22643,negative
22644,positive
22645,negative
22646,neutral
22647,neutral
22648,positive
22649,positive
22650,negative
22651,positive
22652,neutral
22653,neutral
22654,positive
22655,neutral
22656,negative
22657,positive
22658,negative
22659,negative
22660,negative
22661,positive
22662,positive
22663,positive
22664,neutral
22665,neutral
22666,neutral
22667,positive
22668,negative
22669,positive
22670,positive
22671,neutral
22672,positive
22673,positive
22674,positive
22675,positive
22676,positive
22677,positive
22678,positive
22679,neutral
22680,negative
22681,positive
22682,neutral
22683,neutral
22684,negative
22685,positive
22686,positive
22687,neutral
22688,neutral
22689,negative
22690,positive
22691,neutral
22692,neutral
22693,neutral
22694,positive
22695,neutral
22696,negative
22697,positive
22698,neutral
22699,positive
22700,neutral
22701,neutral
22702,negative
22703,positive
22704,positive
22705,neutral
22706,neutral
22707,positive
22708,positive
22709,positive
22710,neutral
22711,positive
22712,positive
22713,positive
22714,positive
22715,neutral
22716,positive
22717,neutral
22718,neutral
22719,positive
22720,neutral
22721,neutral
22722,positive
22723,negative
22724,neutral
22725,positive
22726,neutral
22727,neutral
22728,negative
22729,positive
22730,positive
22731,negative
22732,neutral
22733,positive
22734,positive
22735,neutral
22736,neutral
22737,neutral
22738,positive
22739,positive
22740,neutral
22741,positive
22742,negative
22743,positive
22744,negative
22745,neutral
22746,positive
22747,neutral
22748,negative
22749,neutral
22750,positive
22751,neutral
22752,neutral
22753,neutral
22754,neutral
22755,negative
22756,neutral
22757,positive
22758,positive
22759,negative
22760,positive
22761,positive
22762,positive
22763,neutral
22764,positive
22765,neutral
22766,neutral
22767,positive
22768,positive
22769,positive
22770,positive
22771,neutral
22772,negative
22773,positive
22774,neutral
22775,neutral
22776,positive
22777,neutral
22778,neutral
22779,negative
22780,neutral
22781,positive
22782,positive
22783,neutral
22784,neutral
22785,neutral
22786,positive
22787,neutral
22788,positive
22789,negative
22790,neutral
22791,negative
22792,positive
22793,positive
22794,neutral
22795,neutral
22796,neutral
22797,negative
22798,positive
22799,positive
22800,positive
22801,negative
22802,negative
22803,positive
22804,positive
22805,positive
22806,negative
22807,neutral
22808,positive
22809,neutral
22810,neutral
22811,negative
22812,positive
22813,neutral
22814,positive
22815,positive
22816,positive
22817,negative
22818,neutral
22819,neutral
22820,neutral
22821,negative
22822,positive
22823,positive
22824,neutral
22825,positive
22826,neutral
22827,positive
22828,positive
22829,positive
22830,neutral
22831,positive
22832,negative
22833,neutral
22834,neutral
22835,positive
22836,neutral
22837,positive
22838,positive
22839,neutral
22840,neutral
22841,positive
22842,neutral
22843,negative
22844,neutral
22845,negative
22846,negative
22847,neutral
22848,positive
22849,positive
22850,neutral
22851,neutral
22852,neutral
22853,negative
22854,negative
22855,neutral
22856,neutral
22857,neutral
22858,negative
22859,neutral
22860,negative
22861,neutral
22862,neutral
22863,positive
22864,positive
22865,neutral
22866,neutral
22867,positive
22868,neutral
22869,neutral
22870,neutral
22871,positive
22872,neutral
22873,neutral
22874,positive
22875,negative
22876,positive
22877,positive
22878,negative
22879,positive
22880,positive
22881,neutral
22882,neutral
22883,positive
22884,neutral
22885,neutral
22886,neutral
22887,neutral
22888,positive
22889,positive
22890,negative
22891,neutral
22892,neutral
22893,negative
22894,positive
22895,neutral
22896,neutral
22897,neutral
22898,negative
22899,negative
22900,positive
22901,neutral
22902,positive
22903,neutral
22904,neutral
22905,positive
22906,positive
22907,neutral
22908,positive
22909,neutral
22910,neutral
22911,negative
22912,positive
22913,positive
22914,positive
22915,positive
22916,neutral
22917,neutral
22918,positive
22919,positive
22920,positive
22921,neutral
22922,positive
22923,negative
22924,neutral
22925,neutral
22926,neutral
22927,neutral
22928,neutral
22929,positive
22930,negative
22931,positive
22932,neutral
22933,negative
22934,neutral
22935,positive
22936,positive
22937,neutral
22938,positive
22939,positive
22940,negative
22941,neutral
22942,neutral
22943,negative
22944,negative
22945,negative
22946,neutral
22947,negative
22948,negative
22949,neutral
22950,negative
22951,positive
22952,positive
22953,positive
22954,neutral
22955,positive
22956,positive
22957,neutral
22958,neutral
22959,positive
22960,positive
22961,neutral
22962,neutral
22963,positive
22964,neutral
22965,positive
22966,neutral
22967,neutral
22968,positive
22969,neutral
22970,negative
22971,neutral
22972,positive
22973,negative
22974,positive
22975,positive
22976,neutral
22977,positive
22978,negative
22979,positive
22980,positive
22981,negative
22982,neutral
22983,negative
22984,negative
22985,negative
22986,positive
22987,positive
22988,positive
22989,neutral
22990,positive
22991,neutral
22992,neutral
22993,positive
22994,positive
22995,neutral
22996,positive
22997,negative
22998,neutral
22999,neutral
23000,positive
23001,negative
23002,negative
23003,positive
23004,neutral
23005,neutral
23006,neutral
23007,neutral
23008,positive
23009,neutral
23010,neutral
23011,positive
23012,positive
23013,positive
23014,negative
23015,negative
23016,positive
23017,neutral
23018,negative
23019,positive
23020,neutral
23021,negative
23022,negative
23023,neutral
23024,neutral
23025,positive
23026,positive
23027,neutral
23028,neutral
23029,positive
23030,neutral
23031,neutral
23032,neutral
23033,positive
23034,neutral
23035,positive
23036,neutral
23037,positive
23038,positive
23039,positive
23040,neutral
23041,positive
23042,neutral
23043,neutral
23044,neutral
23045,positive
23046,neutral
23047,neutral
23048,neutral
23049,positive
23050,positive
23051,positive
23052,neutral
23053,neutral
23054,neutral
23055,positive
23056,positive
23057,neutral
23058,positive
23059,neutral
23060,positive
23061,positive
23062,negative
23063,negative
23064,positive
23065,negative
23066,negative
23067,positive
23068,positive
23069,positive
23070,neutral
23071,negative
23072,neutral
23073,positive
23074,neutral
23075,positive
23076,positive
23077,neutral
23078,positive
23079,neutral
23080,positive
23081,neutral
23082,positive
23083,negative
23084,positive
23085,positive
23086,negative
23087,positive
23088,neutral
23089,neutral
23090,positive
23091,positive
23092,neutral
23093,negative
23094,neutral
23095,neutral
23096,negative
23097,neutral
23098,neutral
23099,neutral
23100,neutral
23101,neutral
23102,neutral
23103,positive
23104,positive
23105,neutral
23106,neutral
23107,neutral
23108,positive
23109,positive
23110,negative
23111,neutral
23112,neutral
23113,neutral
23114,neutral
23115,neutral
23116,positive
23117,positive
23118,neutral
23119,neutral
23120,positive
23121,negative
23122,neutral
23123,neutral
23124,neutral
23125,neutral
23126,neutral
23127,positive
23128,positive
23129,neutral
23130,neutral
23131,neutral
23132,neutral
23133,positive
23134,positive
23135,positive
23136,positive
23137,neutral
23138,positive
23139,positive
23140,positive
23141,positive
23142,neutral
23143,neutral
23144,neutral
23145,neutral
23146,neutral
23147,positive
23148,positive
23149,neutral
23150,positive
23151,positive
23152,positive
23153,positive
23154,neutral
23155,neutral
23156,neutral
23157,negative
23158,neutral
23159,neutral
23160,negative
23161,positive
23162,negative
23163,neutral
23164,positive
23165,neutral
23166,positive
23167,neutral
23168,neutral
23169,positive
23170,neutral
23171,positive
23172,negative
23173,positive
23174,neutral
23175,negative
23176,positive
23177,neutral
23178,negative
23179,neutral
23180,positive
23181,negative
23182,neutral
23183,negative
23184,neutral
23185,negative
23186,negative
23187,negative
23188,negative
23189,neutral
23190,neutral
23191,negative
23192,positive
23193,positive
23194,positive
23195,neutral
23196,negative
23197,positive
23198,negative
23199,negative
23200,neutral
23201,negative
23202,negative
23203,neutral
23204,neutral
23205,neutral
23206,positive
23207,neutral
23208,positive
23209,positive
23210,positive
23211,positive
23212,positive
23213,positive
23214,negative
23215,positive
23216,positive
23217,positive
23218,positive
23219,neutral
23220,positive
23221,positive
23222,positive
23223,neutral
23224,positive
23225,positive
23226,positive
23227,negative
23228,neutral
23229,negative
23230,negative
23231,positive
23232,negative
23233,neutral
23234,neutral
23235,positive
23236,neutral
23237,negative
23238,positive
23239,neutral
23240,neutral
23241,neutral
23242,neutral
23243,positive
23244,positive
23245,neutral
23246,positive
23247,neutral
23248,negative
23249,neutral
23250,positive
23251,positive
23252,neutral
23253,neutral
23254,positive
23255,negative
23256,positive
23257,neutral
23258,negative
23259,negative
23260,neutral
23261,neutral
23262,neutral
23263,positive
23264,neutral
23265,positive
23266,neutral
23267,positive
23268,positive
23269,positive
23270,positive
23271,positive
23272,neutral
23273,neutral
23274,negative
23275,positive
23276,positive
23277,positive
23278,neutral
23279,negative
23280,neutral
23281,positive
23282,neutral
23283,neutral
23284,negative
23285,positive
23286,positive
23287,positive
23288,positive
23289,positive
23290,neutral
23291,positive
23292,negative
23293,neutral
23294,neutral
23295,positive
23296,negative
23297,neutral
23298,neutral
23299,negative
23300,positive
23301,neutral
23302,neutral
23303,positive
23304,neutral
23305,neutral
23306,positive
23307,positive
23308,negative
23309,positive
23310,positive
23311,neutral
23312,neutral
23313,positive
23314,positive
23315,neutral
23316,neutral
23317,neutral
23318,positive
23319,positive
23320,positive
23321,neutral
23322,positive
23323,neutral
23324,negative
23325,positive
23326,neutral
23327,negative
23328,positive
23329,positive
23330,negative
23331,neutral
23332,positive
23333,positive
23334,neutral
23335,neutral
23336,positive
23337,neutral
23338,neutral
23339,positive
23340,positive
23341,positive
23342,positive
23343,negative
23344,neutral
23345,positive
23346,neutral
23347,neutral
23348,neutral
23349,negative
23350,positive
23351,positive
23352,neutral
23353,neutral
23354,positive
23355,positive
23356,positive
23357,negative
23358,positive
23359,positive
23360,neutral
23361,neutral
23362,neutral
23363,neutral
23364,neutral
23365,neutral
23366,positive
23367,neutral
23368,neutral
23369,negative
23370,neutral
23371,neutral
23372,neutral
23373,positive
23374,positive
23375,neutral
23376,positive
23377,positive
23378,neutral
23379,neutral
23380,neutral
23381,neutral
23382,neutral
23383,negative
23384,neutral
23385,neutral
23386,neutral
23387,positive
23388,negative
23389,positive
23390,positive
23391,negative
23392,neutral
23393,positive
23394,positive
23395,neutral
23396,negative
23397,positive
23398,neutral
23399,neutral
23400,neutral
23401,positive
23402,negative
23403,positive
23404,neutral
23405,neutral
23406,positive
23407,positive
23408,negative
23409,neutral
23410,negative
23411,positive
23412,negative
23413,neutral
23414,neutral
23415,neutral
23416,positive
23417,positive
23418,neutral
23419,neutral
23420,positive
23421,neutral
23422,neutral
23423,neutral
23424,positive
23425,positive
23426,neutral
23427,neutral
23428,negative
23429,neutral
23430,neutral
23431,neutral
23432,neutral
23433,positive
23434,neutral
23435,neutral
23436,neutral
23437,positive
23438,positive
23439,neutral
23440,positive
23441,neutral
23442,positive
23443,negative
23444,neutral
23445,neutral
23446,positive
23447,positive
23448,neutral
23449,negative
23450,positive
23451,positive
23452,neutral
23453,neutral
23454,neutral
23455,neutral
23456,positive
23457,neutral
23458,negative
23459,neutral
23460,negative
23461,positive
23462,neutral
23463,neutral
23464,negative
23465,negative
23466,positive
23467,positive
23468,neutral
23469,neutral
23470,positive
23471,positive
23472,negative
23473,negative
23474,positive
23475,negative
23476,neutral
23477,positive
23478,neutral
23479,positive
23480,neutral
23481,neutral
23482,neutral
23483,negative
23484,neutral
23485,neutral
23486,positive
23487,neutral
23488,positive
23489,positive
23490,positive
23491,neutral
23492,negative
23493,positive
23494,positive
23495,positive
23496,neutral
23497,positive
23498,positive
23499,neutral
23500,positive
23501,positive
23502,positive
23503,neutral
23504,neutral
23505,neutral
23506,neutral
23507,positive
23508,neutral
23509,positive
23510,positive
23511,negative
23512,positive
23513,neutral
23514,neutral
23515,neutral
23516,neutral
23517,neutral
23518,neutral
23519,negative
23520,neutral
23521,neutral
23522,negative
23523,positive
23524,positive
23525,negative
23526,positive
23527,positive
23528,neutral
23529,positive
23530,neutral
23531,positive
23532,neutral
23533,neutral
23534,positive
23535,positive
23536,positive
23537,neutral
23538,positive
23539,neutral
23540,neutral
23541,positive
23542,positive
23543,negative
23544,positive
23545,positive
23546,neutral
23547,neutral
23548,positive
23549,neutral
23550,positive
23551,negative
23552,positive
23553,positive
23554,positive
23555,neutral
23556,neutral
23557,positive
23558,neutral
23559,neutral
23560,neutral
23561,neutral
23562,neutral
23563,neutral
23564,neutral
23565,positive
23566,neutral
23567,positive
23568,positive
23569,neutral
23570,positive
23571,positive
23572,neutral
23573,positive
23574,negative
23575,positive
23576,positive
23577,negative
23578,positive
23579,neutral
23580,positive
23581,neutral
23582,negative
23583,neutral
23584,negative
23585,positive
23586,positive
23587,positive
23588,positive
23589,neutral
23590,positive
23591,positive
23592,neutral
23593,positive
23594,neutral
23595,neutral
23596,neutral
23597,neutral
23598,positive
23599,positive
23600,positive
23601,negative
23602,neutral
23603,neutral
23604,neutral
23605,neutral
23606,positive
23607,positive
23608,neutral
23609,neutral
23610,neutral
23611,positive
23612,neutral
23613,neutral
23614,negative
23615,neutral
23616,positive
23617,positive
23618,neutral
23619,neutral
23620,positive
23621,positive
23622,positive
23623,negative
23624,positive
23625,negative
23626,negative
23627,neutral
23628,positive
23629,negative
23630,neutral
23631,neutral
23632,positive
23633,positive
23634,neutral
23635,neutral
23636,positive
23637,negative
23638,positive
23639,neutral
23640,neutral
23641,negative
23642,neutral
23643,neutral
23644,neutral
23645,positive
23646,positive
23647,positive
23648,negative
23649,positive
23650,neutral
23651,positive
23652,positive
23653,negative
23654,neutral
23655,positive
23656,positive
23657,positive
23658,positive
23659,negative
23660,positive
23661,positive
23662,positive
23663,positive
23664,positive
23665,positive
23666,negative
23667,positive
23668,positive
23669,negative
23670,neutral
23671,positive
23672,neutral
23673,neutral
23674,negative
23675,positive
23676,neutral
23677,negative
23678,positive
23679,neutral
23680,positive
23681,neutral
23682,positive
23683,positive
23684,neutral
23685,positive
23686,positive
23687,positive
23688,neutral
23689,positive
23690,neutral
23691,positive
23692,neutral
23693,positive
23694,positive
23695,negative
23696,positive
23697,positive
23698,positive
23699,negative
23700,positive
23701,negative
23702,positive
23703,neutral
23704,positive
23705,positive
23706,positive
23707,neutral
23708,neutral
23709,positive
23710,positive
23711,neutral
23712,neutral
23713,neutral
23714,neutral
23715,positive
23716,positive
23717,neutral
23718,neutral
23719,neutral
23720,neutral
23721,positive
23722,positive
23723,positive
23724,positive
23725,neutral
23726,positive
23727,negative
23728,neutral
23729,neutral
23730,positive
23731,positive
23732,positive
23733,positive
23734,positive
23735,neutral
23736,positive
23737,neutral
23738,positive
23739,positive
23740,neutral
23741,neutral
23742,neutral
23743,positive
23744,positive
23745,negative
23746,neutral
23747,positive
23748,neutral
23749,positive
23750,negative
23751,positive
23752,neutral
23753,neutral
23754,negative
23755,positive
23756,neutral
23757,positive
23758,positive
23759,neutral
23760,positive
23761,neutral
23762,neutral
23763,neutral
23764,negative
23765,positive
23766,neutral
23767,positive
23768,neutral
23769,positive
23770,neutral
23771,negative
23772,positive
23773,neutral
23774,negative
23775,neutral
23776,neutral
23777,neutral
23778,positive
23779,neutral
23780,negative
23781,neutral
23782,neutral
23783,neutral
23784,positive
23785,positive
23786,positive
23787,neutral
23788,positive
23789,neutral
23790,positive
23791,negative
23792,positive
23793,positive
23794,neutral
23795,negative
23796,neutral
23797,positive
23798,positive
23799,neutral
23800,negative
23801,positive
23802,positive
23803,positive
23804,negative
23805,positive
23806,positive
23807,negative
23808,positive
23809,neutral
23810,positive
23811,positive
23812,positive
23813,neutral
23814,positive
23815,neutral
23816,neutral
23817,neutral
23818,negative
23819,neutral
23820,positive
23821,negative
23822,neutral
23823,negative
23824,positive
23825,negative
23826,positive
23827,positive
23828,neutral
23829,negative
23830,positive
23831,positive
23832,positive
23833,positive
23834,positive
23835,negative
23836,neutral
23837,neutral
23838,negative
23839,positive
23840,positive
23841,positive
23842,positive
23843,positive
23844,neutral
23845,negative
23846,neutral
23847,neutral
23848,neutral
23849,neutral
23850,neutral
23851,neutral
23852,positive
23853,negative
23854,negative
23855,positive
23856,neutral
23857,positive
23858,positive
23859,negative
23860,negative
23861,positive
23862,positive
23863,negative
23864,neutral
23865,neutral
23866,neutral
23867,neutral
23868,neutral
23869,positive
23870,positive
23871,negative
23872,positive
23873,positive
23874,neutral
23875,positive
23876,positive
23877,negative
23878,positive
23879,positive
23880,neutral
23881,neutral
23882,positive
23883,neutral
23884,positive
23885,neutral
23886,neutral
23887,negative
23888,neutral
23889,neutral
23890,neutral
23891,positive
23892,neutral
23893,positive
23894,positive
23895,neutral
23896,neutral
23897,neutral
23898,neutral
23899,neutral
23900,neutral
23901,neutral
23902,neutral
23903,positive
23904,positive
23905,neutral
23906,neutral
23907,positive
23908,positive
23909,positive
23910,neutral
23911,positive
23912,positive
23913,positive
23914,negative
23915,positive
23916,positive
23917,negative
23918,neutral
23919,negative
23920,negative
23921,neutral
23922,positive
23923,neutral
23924,negative
23925,positive
23926,negative
23927,positive
23928,positive
23929,neutral
23930,neutral
23931,neutral
23932,positive
23933,positive
23934,positive
23935,positive
23936,neutral
23937,neutral
23938,positive
23939,positive
23940,neutral
23941,positive
23942,positive
23943,positive
23944,positive
23945,neutral
23946,negative
23947,neutral
23948,negative
23949,positive
23950,positive
23951,positive
23952,positive
23953,positive
23954,negative
23955,neutral
23956,neutral
23957,positive
23958,negative
23959,positive
23960,neutral
23961,neutral
23962,neutral
23963,positive
23964,neutral
23965,negative
23966,neutral
23967,neutral
23968,positive
23969,negative
23970,neutral
23971,neutral
23972,neutral
23973,neutral
23974,positive
23975,positive
23976,neutral
23977,neutral
23978,neutral
23979,positive
23980,positive
23981,negative
23982,neutral
23983,neutral
23984,positive
23985,positive
23986,neutral
23987,positive
23988,positive
23989,positive
23990,positive
23991,neutral
23992,positive
23993,neutral
23994,neutral
23995,neutral
23996,neutral
23997,positive
23998,negative
23999,neutral
24000,neutral
24001,positive
24002,neutral
24003,neutral
24004,positive
24005,neutral
24006,positive
24007,neutral
24008,neutral
24009,neutral
24010,negative
24011,neutral
24012,positive
24013,neutral
24014,neutral
24015,neutral
24016,positive
24017,neutral
24018,positive
24019,neutral
24020,positive
24021,positive
24022,negative
24023,positive
24024,neutral
24025,positive
24026,neutral
24027,positive
24028,neutral
24029,neutral
24030,neutral
24031,negative
24032,neutral
24033,positive
24034,neutral
24035,positive
24036,positive
24037,neutral
24038,neutral
24039,neutral
24040,neutral
24041,positive
24042,positive
24043,neutral
24044,neutral
24045,negative
24046,negative
24047,neutral
24048,negative
24049,positive
24050,negative
24051,positive
24052,neutral
24053,positive
24054,neutral
24055,positive
24056,neutral
24057,negative
24058,neutral
24059,positive
24060,neutral
24061,neutral
24062,neutral
24063,negative
24064,neutral
24065,neutral
24066,negative
24067,neutral
24068,positive
24069,positive
24070,positive
24071,neutral
24072,negative
24073,positive
24074,neutral
24075,negative
24076,negative
24077,negative
24078,neutral
24079,neutral
24080,negative
24081,negative
24082,neutral
24083,neutral
24084,neutral
24085,positive
24086,negative
24087,neutral
24088,neutral
24089,neutral
24090,positive
24091,neutral
24092,neutral
24093,positive
24094,positive
24095,neutral
24096,neutral
24097,neutral
24098,neutral
24099,positive
24100,neutral
24101,negative
24102,positive
24103,neutral
24104,positive
24105,positive
24106,neutral
24107,negative
24108,positive
24109,positive
24110,positive
24111,positive
24112,negative
24113,neutral
24114,positive
24115,neutral
24116,negative
24117,negative
24118,neutral
24119,neutral
24120,negative
24121,neutral
24122,neutral
24123,neutral
24124,positive
24125,neutral
24126,neutral
24127,neutral
24128,neutral
24129,positive
24130,positive
24131,negative
24132,neutral
24133,positive
24134,neutral
24135,neutral
24136,positive
24137,positive
24138,positive
24139,negative
24140,positive
24141,neutral
24142,positive
24143,neutral
24144,neutral
24145,negative
24146,neutral
24147,positive
24148,neutral
24149,positive
24150,neutral
24151,positive
24152,neutral
24153,positive
24154,negative
24155,neutral
24156,neutral
24157,neutral
24158,neutral
24159,neutral
24160,positive
24161,neutral
24162,positive
24163,neutral
24164,neutral
24165,neutral
24166,neutral
24167,neutral
24168,negative
24169,positive
24170,neutral
24171,neutral
24172,negative
24173,negative
24174,neutral
24175,positive
24176,neutral
24177,positive
24178,neutral
24179,neutral
24180,positive
24181,negative
24182,negative
24183,negative
24184,neutral
24185,neutral
24186,neutral
24187,positive
24188,neutral
24189,neutral
24190,positive
24191,negative
24192,neutral
24193,positive
24194,negative
24195,positive
24196,neutral
24197,positive
24198,negative
24199,negative
24200,neutral
24201,positive
24202,negative
24203,positive
24204,negative
24205,neutral
24206,negative
24207,negative
24208,neutral
24209,neutral
24210,neutral
24211,neutral
24212,neutral
24213,neutral
24214,neutral
24215,positive
24216,positive
24217,positive
24218,neutral
24219,neutral
24220,neutral
24221,neutral
24222,negative
24223,neutral
24224,positive
24225,positive
24226,positive
24227,neutral
24228,neutral
24229,negative
24230,positive
24231,neutral
24232,neutral
24233,positive
24234,positive
24235,positive
24236,positive
24237,neutral
24238,neutral
24239,neutral
24240,positive
24241,positive
24242,neutral
24243,positive
24244,positive
24245,positive
24246,positive
24247,negative
24248,positive
24249,neutral
24250,positive
24251,neutral
24252,neutral
24253,positive
24254,positive
24255,neutral
24256,negative
24257,neutral
24258,positive
24259,neutral
24260,positive
24261,negative
24262,positive
24263,positive
24264,positive
24265,neutral
24266,positive
24267,positive
24268,neutral
24269,neutral
24270,neutral
24271,neutral
24272,positive
24273,positive
24274,negative
24275,positive
24276,neutral
24277,neutral
24278,neutral
24279,negative
24280,negative
24281,positive
24282,neutral
24283,neutral
24284,positive
24285,neutral
24286,neutral
24287,negative
24288,neutral
24289,neutral
24290,neutral
24291,negative
24292,positive
24293,positive
24294,positive
24295,neutral
24296,positive
24297,negative
24298,negative
24299,positive
24300,positive
24301,neutral
24302,neutral
24303,positive
24304,positive
24305,neutral
24306,positive
24307,positive
24308,positive
24309,positive
24310,neutral
24311,negative
24312,negative
24313,positive
24314,neutral
24315,neutral
24316,positive
24317,positive
24318,neutral
24319,negative
24320,positive
24321,neutral
24322,positive
24323,positive
24324,neutral
24325,neutral
24326,positive
24327,neutral
24328,negative
24329,neutral
24330,neutral
24331,neutral
24332,neutral
24333,neutral
24334,negative
24335,neutral
24336,positive
24337,negative
24338,positive
24339,neutral
24340,positive
24341,neutral
24342,positive
24343,neutral
24344,positive
24345,neutral
24346,neutral
24347,neutral
24348,positive
24349,positive
24350,positive
24351,negative
24352,neutral
24353,neutral
24354,neutral
24355,neutral
24356,neutral
24357,positive
24358,positive
24359,neutral
24360,positive
24361,positive
24362,positive
24363,neutral
24364,positive
24365,positive
24366,positive
24367,positive
24368,negative
24369,positive
24370,negative
24371,neutral
24372,positive
24373,positive
24374,positive
24375,negative
24376,positive
24377,neutral
24378,negative
24379,neutral
24380,negative
24381,positive
24382,neutral
24383,positive
24384,positive
24385,positive
24386,positive
24387,neutral
24388,neutral
24389,neutral
24390,neutral
24391,negative
24392,positive
24393,neutral
24394,positive
24395,negative
24396,negative
24397,positive
24398,positive
24399,neutral
24400,neutral
24401,neutral
24402,positive
24403,negative
24404,neutral
24405,neutral
24406,negative
24407,negative
24408,positive
24409,neutral
24410,neutral
24411,negative
24412,neutral
24413,neutral
24414,negative
24415,positive
24416,neutral
24417,positive
24418,neutral
24419,positive
24420,positive
24421,positive
24422,neutral
24423,neutral
24424,positive
24425,neutral
24426,neutral
24427,neutral
24428,negative
24429,positive
24430,positive
24431,negative
24432,positive
24433,neutral
24434,neutral
24435,positive
24436,positive
24437,neutral
24438,neutral
24439,positive
24440,positive
24441,positive
24442,neutral
24443,negative
24444,negative
24445,positive
24446,neutral
24447,neutral
24448,neutral
24449,positive
24450,negative
24451,positive
24452,negative
24453,neutral
24454,negative
24455,positive
24456,neutral
24457,neutral
24458,positive
24459,negative
24460,negative
24461,neutral
24462,positive
24463,positive
24464,positive
24465,neutral
24466,neutral
24467,positive
24468,positive
24469,positive
24470,neutral
24471,neutral
24472,positive
24473,negative
24474,positive
24475,neutral
24476,neutral
24477,neutral
24478,positive
24479,negative
24480,negative
24481,neutral
24482,neutral
24483,positive
24484,positive
24485,neutral
24486,neutral
24487,positive
24488,neutral
24489,negative
24490,negative
24491,neutral
24492,positive
24493,neutral
24494,neutral
24495,neutral
24496,positive
24497,positive
24498,neutral
24499,neutral
24500,negative
24501,positive
24502,neutral
24503,neutral
24504,neutral
24505,negative
24506,neutral
24507,negative
24508,neutral
24509,negative
24510,positive
24511,negative
24512,positive
24513,negative
24514,positive
24515,neutral
24516,neutral
24517,neutral
24518,negative
24519,negative
24520,positive
24521,positive
24522,neutral
