,Label TextBlob
12408,neutral
17942,neutral
9315,neutral
12005,neutral
32931,positive
18949,positive
9978,negative
39701,negative
20722,negative
42386,negative
33245,neutral
6506,positive
26870,neutral
43680,negative
29638,negative
39591,negative
46200,negative
31343,negative
6020,neutral
19563,neutral
37646,positive
12750,negative
14699,neutral
2340,negative
35709,neutral
17057,negative
43941,negative
25573,positive
13531,positive
43683,negative
40914,negative
14284,neutral
33210,negative
22942,negative
35210,neutral
903,positive
20670,negative
6625,positive
47305,negative
12982,neutral
285,neutral
21312,neutral
9970,neutral
19402,neutral
25931,neutral
16921,neutral
47563,positive
16313,positive
32837,neutral
2279,positive
14074,positive
35732,neutral
3955,neutral
8928,negative
8949,positive
21501,negative
11250,negative
3287,positive
23398,positive
5170,positive
12017,positive
39726,negative
19032,negative
38056,negative
47324,negative
47859,positive
1446,neutral
30978,neutral
39809,negative
6784,positive
5369,neutral
47480,negative
15743,neutral
9007,neutral
3565,positive
31338,positive
47115,negative
12742,neutral
3541,neutral
2282,neutral
33236,neutral
23727,neutral
2215,neutral
19642,negative
23216,positive
13375,neutral
36303,positive
27186,neutral
40109,negative
3282,neutral
8180,negative
35456,positive
2651,neutral
3154,positive
27363,positive
39280,negative
15372,positive
6059,positive
33240,neutral
13767,positive
1838,positive
817,neutral
4749,positive
42059,negative
18033,neutral
46762,negative
21921,neutral
41464,negative
37284,positive
12519,positive
10861,neutral
16499,neutral
32925,positive
42527,negative
44730,negative
5562,positive
19242,positive
21242,neutral
21239,negative
38590,negative
16057,negative
12158,neutral
46459,negative
3221,positive
37951,negative
25620,positive
40755,negative
48343,positive
42428,negative
13405,neutral
29717,neutral
22812,neutral
37882,negative
39632,negative
33559,positive
18296,neutral
26436,positive
17619,neutral
35413,positive
25686,negative
25835,neutral
12723,neutral
28893,positive
44233,negative
17907,neutral
43861,negative
17963,neutral
39009,negative
19855,neutral
35618,negative
47201,negative
20675,negative
16908,neutral
20568,positive
36944,neutral
4334,positive
8317,neutral
32726,neutral
30196,positive
31012,neutral
12914,neutral
6655,positive
43720,negative
22125,neutral
8369,neutral
38593,negative
19052,negative
18957,neutral
15630,neutral
6967,positive
40398,negative
18142,neutral
45629,negative
19063,neutral
41731,negative
4021,positive
12762,positive
41904,negative
48166,positive
32704,neutral
19826,negative
8366,positive
1894,neutral
27301,positive
46848,negative
19901,positive
37619,neutral
42238,negative
40737,negative
37622,positive
18565,negative
36129,neutral
36718,positive
30660,neutral
22401,neutral
19291,neutral
39950,negative
15274,neutral
26489,neutral
26720,neutral
21491,neutral
21704,positive
47787,positive
41884,negative
28256,positive
19000,neutral
27161,positive
31854,neutral
20613,neutral
35909,positive
29258,positive
39416,negative
8501,positive
11070,positive
16213,positive
94,negative
27698,positive
194,positive
42833,negative
2491,positive
7191,neutral
5239,neutral
23389,positive
20426,negative
12959,neutral
22535,neutral
40085,negative
47231,negative
6617,positive
7734,negative
6928,positive
44574,negative
19589,neutral
6824,positive
13811,positive
11447,neutral
47287,negative
22714,positive
44361,negative
36954,positive
37191,neutral
33517,neutral
18792,positive
10737,neutral
43458,negative
5515,neutral
6117,negative
42210,negative
5082,neutral
7379,neutral
1960,negative
24478,neutral
21855,positive
31845,positive
26021,positive
39463,negative
45332,negative
1357,positive
5087,positive
13675,neutral
4424,neutral
33197,positive
44661,negative
28077,positive
27369,positive
19325,negative
2829,negative
5463,neutral
47552,positive
23262,negative
26059,neutral
4464,neutral
33076,neutral
28204,negative
48019,positive
29773,neutral
10824,neutral
15637,neutral
6480,positive
16523,positive
42570,negative
26456,negative
33618,neutral
2341,positive
1376,neutral
34906,positive
21536,neutral
36401,neutral
39198,negative
10441,positive
18558,negative
32163,neutral
27667,positive
32053,negative
14135,positive
13849,positive
22813,negative
3761,positive
19851,positive
22844,positive
43742,negative
30199,positive
22739,neutral
21134,neutral
24875,neutral
46019,negative
14487,positive
42998,negative
4413,negative
38884,negative
15638,neutral
4192,neutral
31411,neutral
41642,negative
41819,negative
14978,positive
41295,negative
17438,negative
26691,negative
5694,positive
44583,negative
7731,positive
20381,positive
1350,negative
7283,neutral
15804,neutral
43278,negative
24633,neutral
47699,positive
11549,positive
19990,positive
7064,positive
37376,negative
8053,positive
3172,positive
6774,positive
34083,neutral
446,neutral
32842,negative
27483,neutral
20891,neutral
31718,neutral
39163,negative
1843,neutral
27045,neutral
17933,positive
14186,neutral
7678,negative
26113,neutral
33637,negative
11375,neutral
46518,negative
43313,negative
35633,positive
3170,positive
26780,positive
27126,neutral
342,positive
23599,neutral
25693,positive
9609,neutral
19682,positive
30795,negative
38272,negative
21528,neutral
47425,negative
4183,negative
36549,positive
21563,positive
10593,neutral
42916,negative
47225,negative
23891,negative
479,negative
33452,neutral
8990,neutral
46545,negative
25363,positive
23865,negative
41761,negative
43577,negative
44314,negative
26864,positive
36780,positive
17616,neutral
45336,negative
7986,neutral
43812,negative
6813,positive
21524,neutral
19046,negative
24933,neutral
2998,positive
10886,neutral
43058,negative
43298,negative
10857,neutral
31487,positive
20889,neutral
38973,negative
17124,positive
10127,negative
24854,neutral
23808,negative
20946,neutral
46984,negative
34037,negative
12764,positive
31687,positive
47161,negative
34656,negative
20418,positive
24782,positive
18593,neutral
19287,neutral
2057,neutral
7657,positive
4003,neutral
4557,neutral
20244,neutral
6481,positive
39254,negative
43805,negative
36646,neutral
48030,positive
9478,negative
17734,positive
10925,positive
24154,neutral
1173,positive
37688,positive
43657,negative
4713,positive
18845,neutral
31812,neutral
19395,positive
382,neutral
26520,positive
46114,negative
45867,negative
16793,neutral
600,neutral
6801,positive
485,negative
20611,neutral
36017,neutral
45021,negative
32328,positive
14366,positive
1917,neutral
39349,negative
27881,negative
44060,negative
23503,positive
14463,positive
35597,positive
30042,positive
6851,positive
20768,neutral
2921,negative
39393,negative
8692,positive
6722,positive
21830,positive
48035,positive
3241,negative
2214,positive
37827,negative
967,positive
21475,neutral
44789,negative
3218,neutral
6394,neutral
29147,positive
39016,negative
44987,negative
28670,positive
176,positive
25883,positive
19311,positive
24797,neutral
13874,negative
42754,negative
28194,neutral
35652,neutral
12219,neutral
28885,neutral
37823,negative
25124,positive
3483,neutral
44079,negative
36669,neutral
34001,positive
42048,negative
11289,neutral
33352,neutral
27709,positive
37786,negative
3586,positive
11795,positive
31778,neutral
1728,positive
22850,negative
48042,positive
16818,neutral
1456,negative
15567,neutral
35218,neutral
36598,neutral
24057,positive
15237,neutral
3189,negative
6959,neutral
13682,neutral
13947,neutral
17849,positive
1465,neutral
25910,neutral
46969,negative
26338,positive
38897,negative
19036,neutral
28820,positive
39656,negative
6912,neutral
4485,neutral
12346,negative
37822,negative
5854,negative
10840,neutral
41461,negative
8675,positive
4521,positive
16713,neutral
5052,positive
2828,negative
10017,neutral
5967,neutral
31216,positive
25730,positive
18042,positive
20110,neutral
30734,positive
21641,negative
27504,positive
37021,neutral
11975,neutral
11057,negative
10611,positive
15031,positive
5928,neutral
15003,neutral
25770,positive
30167,negative
8139,neutral
24414,positive
36568,positive
36516,positive
26253,negative
44429,negative
22281,neutral
3340,positive
36394,positive
810,negative
7126,neutral
27324,neutral
10314,negative
3557,neutral
44126,negative
21661,positive
14899,positive
25951,positive
5975,neutral
20063,neutral
34058,positive
46077,negative
34196,neutral
1578,neutral
35876,neutral
17540,neutral
46797,negative
18800,neutral
45949,negative
25425,neutral
2797,positive
12922,negative
10729,neutral
38863,negative
2034,negative
30493,neutral
23777,positive
2138,positive
37170,neutral
18708,neutral
39801,negative
39000,negative
26109,neutral
1928,positive
8935,neutral
16049,positive
38442,negative
22417,positive
31734,neutral
31409,neutral
26163,neutral
25881,positive
2549,neutral
43598,negative
35654,positive
11049,neutral
27978,neutral
45998,negative
24910,neutral
43881,negative
40681,negative
28065,neutral
35008,positive
2263,neutral
690,positive
8275,negative
39735,negative
47269,negative
41796,negative
28697,positive
17215,negative
44582,negative
47152,negative
21234,neutral
40098,negative
30809,positive
24366,neutral
9661,neutral
39763,negative
1901,neutral
14976,positive
28553,neutral
41847,negative
1483,positive
23895,neutral
36687,positive
12555,neutral
10136,neutral
41323,negative
21985,positive
46647,negative
18783,neutral
41033,negative
24072,positive
300,negative
2164,negative
25789,positive
315,positive
17021,negative
26190,neutral
28147,negative
30632,positive
8062,neutral
18188,positive
16624,neutral
2079,positive
35804,positive
10095,neutral
33128,neutral
34839,positive
47756,positive
42058,negative
6126,positive
27916,neutral
5682,positive
30293,neutral
16345,positive
21931,positive
28294,positive
35024,positive
40998,negative
5421,neutral
945,positive
38168,negative
32252,positive
44000,negative
7786,negative
32081,neutral
2683,neutral
19500,positive
43491,negative
12923,negative
45218,negative
5195,positive
5166,positive
18021,neutral
6771,positive
35838,positive
34732,neutral
24916,positive
12271,neutral
26737,neutral
46045,negative
40245,negative
14690,positive
15240,positive
26425,negative
42150,negative
29884,positive
5451,positive
7643,positive
16107,neutral
8066,neutral
25255,neutral
18225,neutral
2067,positive
21118,positive
21240,negative
25423,negative
46575,negative
3658,positive
29184,neutral
38707,negative
19094,positive
40309,negative
38115,negative
11056,neutral
33714,positive
43643,negative
29963,neutral
25102,neutral
2203,negative
21928,neutral
41040,negative
6781,positive
2351,negative
45191,negative
1899,negative
46722,negative
37048,neutral
37859,negative
36644,neutral
13247,neutral
40080,negative
42209,negative
24705,positive
1319,negative
24090,negative
38042,negative
5349,negative
4123,negative
35530,neutral
2789,neutral
12571,negative
12996,positive
46749,negative
12649,neutral
43131,negative
2443,positive
44132,negative
7624,neutral
9176,positive
18738,positive
38448,negative
15502,positive
8992,positive
12553,neutral
26662,neutral
25072,positive
16905,neutral
18927,neutral
16743,neutral
14398,negative
28557,positive
14857,positive
43890,negative
9168,neutral
47393,negative
31100,negative
42387,negative
43446,negative
35170,negative
46655,negative
24628,positive
27751,positive
28457,positive
11193,positive
28404,neutral
23578,negative
40789,negative
36273,neutral
14729,neutral
43177,negative
22371,positive
46606,negative
38045,negative
45139,negative
28927,positive
21746,neutral
19829,neutral
46078,negative
33508,neutral
42795,negative
31102,negative
11715,positive
19811,positive
22730,positive
6926,neutral
34819,positive
40541,negative
41081,negative
35548,neutral
19438,neutral
2446,positive
3703,positive
10637,neutral
31394,neutral
43369,negative
21150,neutral
25168,positive
34453,positive
43277,negative
7748,neutral
37358,positive
34509,negative
41026,negative
21849,positive
34733,positive
44127,negative
20977,positive
35895,positive
662,positive
44360,negative
38630,negative
28054,neutral
7653,positive
23643,positive
29215,negative
41678,negative
24399,neutral
45845,negative
22977,neutral
45794,negative
24704,neutral
30815,neutral
34204,neutral
45852,negative
1581,negative
47024,negative
3198,neutral
35506,positive
5068,neutral
868,positive
9095,neutral
11638,neutral
33634,neutral
16629,neutral
36804,positive
45561,negative
37075,positive
48290,positive
34301,positive
28446,negative
9002,neutral
41736,negative
37880,negative
9467,neutral
43585,negative
11866,negative
12992,neutral
6736,positive
31822,neutral
43872,negative
35417,positive
25599,neutral
10668,neutral
39400,negative
31322,neutral
660,positive
42031,negative
17255,positive
24738,positive
43633,negative
38576,negative
32955,neutral
6583,positive
6094,negative
23540,positive
7905,neutral
40345,negative
27292,neutral
3003,neutral
45370,negative
8776,positive
24737,positive
25942,neutral
34413,positive
21681,neutral
2039,neutral
41945,negative
6987,positive
28975,neutral
39958,negative
9097,positive
29959,neutral
12844,neutral
21553,positive
31599,neutral
15041,negative
41272,negative
31682,positive
45490,negative
23379,neutral
5816,negative
25976,positive
34771,positive
36238,negative
29570,negative
46745,negative
39059,negative
44884,negative
21339,neutral
36678,positive
35455,neutral
40100,negative
24787,positive
17068,neutral
33554,positive
18112,neutral
4451,positive
46441,negative
44931,negative
18419,negative
22578,neutral
27223,neutral
34975,neutral
41322,negative
27877,positive
43553,negative
28842,positive
38612,negative
42223,negative
22911,negative
31104,negative
17059,neutral
29539,positive
45676,negative
13957,neutral
5268,positive
45363,negative
5789,positive
6375,neutral
20490,neutral
7291,neutral
18476,positive
4759,positive
7499,neutral
7543,negative
33233,neutral
1854,positive
37819,negative
18923,neutral
33780,neutral
2534,neutral
11164,negative
27801,positive
3422,positive
45659,negative
38887,negative
24755,positive
41653,negative
16509,neutral
22929,negative
14217,neutral
39856,negative
8057,positive
36323,positive
37705,positive
7005,neutral
47653,positive
35612,positive
24718,negative
7444,negative
39407,negative
2554,positive
28967,negative
21044,neutral
38310,negative
15583,negative
22855,negative
12882,positive
21276,neutral
7889,neutral
42717,negative
42213,negative
39021,negative
419,neutral
45100,negative
19183,positive
33357,neutral
24448,neutral
34012,neutral
10558,neutral
26982,neutral
13415,positive
16441,neutral
44759,negative
37697,neutral
24208,positive
45411,negative
7271,neutral
17688,neutral
47286,negative
28514,positive
25851,positive
36474,neutral
9300,positive
42032,negative
28700,negative
31508,positive
40247,negative
9279,neutral
18230,positive
3644,neutral
11739,negative
40257,negative
33163,neutral
379,neutral
46124,negative
6372,positive
20492,negative
2699,neutral
29455,positive
29305,positive
37271,positive
2462,negative
34976,positive
2606,negative
11236,neutral
14973,positive
24055,positive
29116,neutral
2997,neutral
22802,positive
42909,negative
37103,positive
19047,neutral
16843,negative
6911,positive
32987,neutral
36322,neutral
26817,positive
21826,neutral
13398,negative
31878,positive
20181,positive
22152,negative
7770,neutral
27836,negative
46495,negative
7254,positive
27291,positive
26642,negative
19072,positive
41125,negative
62,negative
12411,negative
13246,negative
31956,positive
38824,negative
48323,positive
18439,negative
1032,neutral
38899,negative
35554,neutral
30103,positive
25704,negative
32440,negative
24130,positive
25521,positive
4300,negative
17600,positive
15006,negative
21210,positive
38791,negative
9319,negative
16462,positive
31669,positive
6876,neutral
6415,positive
4082,neutral
23748,positive
460,positive
4182,neutral
23675,negative
11934,positive
46975,negative
13687,neutral
25483,positive
47299,negative
35471,neutral
25882,neutral
30875,negative
2583,positive
19712,negative
38785,negative
18164,negative
37382,neutral
35534,neutral
17767,neutral
34655,negative
13255,negative
34340,positive
34061,positive
6157,neutral
3786,positive
44414,negative
16675,negative
46472,negative
16933,negative
36003,neutral
42745,negative
19641,positive
15423,neutral
18555,negative
21343,neutral
28082,neutral
24210,positive
10582,neutral
46435,negative
22390,positive
41986,negative
10180,positive
39274,negative
45719,negative
29065,negative
36838,neutral
15686,positive
1175,neutral
47188,negative
31041,positive
26584,neutral
33345,neutral
16860,neutral
47844,positive
46705,negative
16682,neutral
24285,neutral
33562,neutral
5632,neutral
29370,positive
3247,positive
30565,positive
15408,positive
10456,neutral
15420,neutral
11232,neutral
42503,negative
41648,negative
7628,positive
16801,neutral
45400,negative
22628,neutral
4458,neutral
33857,positive
42614,negative
41037,negative
14290,neutral
46736,negative
5888,neutral
20279,positive
28640,neutral
47356,negative
42138,negative
42419,negative
13155,positive
2029,negative
6409,positive
12864,positive
25494,negative
28812,neutral
22484,neutral
31096,neutral
2437,positive
29664,neutral
7136,positive
27266,positive
24196,positive
2358,positive
12232,neutral
36757,neutral
43391,negative
42188,negative
6765,positive
45192,negative
42544,negative
2127,positive
18829,negative
8321,neutral
11415,positive
47169,negative
26603,positive
19471,neutral
17611,positive
46401,negative
27544,positive
46635,negative
2673,positive
2796,neutral
26195,positive
20080,positive
4110,negative
31559,positive
45156,negative
15312,neutral
44466,negative
30861,neutral
19554,positive
27493,negative
29593,negative
11856,negative
10416,negative
20240,positive
6906,positive
2845,negative
11740,negative
44093,negative
20964,neutral
15575,negative
30932,neutral
8232,positive
42727,negative
20780,neutral
9068,neutral
30753,neutral
10342,neutral
31187,positive
4250,neutral
5252,neutral
19916,neutral
41693,negative
8320,neutral
4969,positive
43348,negative
11088,negative
17135,negative
38273,negative
833,neutral
41765,negative
6875,neutral
8642,negative
18140,neutral
2883,negative
45856,negative
13293,negative
37245,neutral
14570,neutral
31146,negative
8517,positive
9935,positive
15219,negative
22776,neutral
10207,neutral
38455,negative
25060,neutral
5601,negative
5575,neutral
13698,neutral
36936,neutral
42682,negative
39874,negative
23961,positive
15967,positive
27664,negative
18321,neutral
480,positive
42069,negative
41143,negative
12867,neutral
6153,positive
43718,negative
46507,negative
1594,positive
17125,positive
6575,positive
43608,negative
26748,positive
44453,negative
45460,negative
13764,positive
22659,neutral
31741,neutral
35288,neutral
374,positive
18017,positive
18171,negative
1417,neutral
12788,positive
25701,negative
27565,neutral
46340,negative
31779,neutral
11620,positive
43488,negative
40096,negative
39937,negative
38083,negative
46156,negative
25550,negative
27174,neutral
5533,neutral
5145,neutral
14359,neutral
39065,negative
45444,negative
7891,neutral
32270,positive
47478,negative
43615,negative
19373,neutral
14897,positive
28280,positive
8908,positive
11586,positive
33885,neutral
32193,neutral
8783,positive
5190,negative
712,positive
8025,neutral
7796,negative
35498,neutral
36947,neutral
6015,neutral
21547,neutral
40553,negative
36086,positive
12114,negative
16023,positive
11855,neutral
21920,negative
17374,neutral
44776,negative
46399,negative
1296,negative
21157,positive
11240,positive
38154,negative
47277,negative
15476,neutral
25076,neutral
7866,negative
11416,neutral
5862,neutral
9933,positive
8598,negative
31856,positive
33753,neutral
38662,negative
15792,positive
31879,positive
20528,neutral
23685,neutral
36368,positive
30970,negative
42604,negative
23586,positive
8672,positive
18633,negative
35532,positive
36882,positive
14024,positive
17084,positive
33706,positive
47193,negative
13910,negative
37979,negative
5389,positive
25392,neutral
41780,negative
6417,positive
29196,neutral
32501,negative
21574,neutral
22924,positive
44467,negative
15858,positive
4086,neutral
3522,positive
7300,positive
8852,negative
26042,positive
24030,neutral
9179,neutral
45238,negative
28168,negative
45233,negative
46851,negative
15357,neutral
39649,negative
24472,neutral
7800,positive
45217,negative
33652,neutral
32973,neutral
32589,positive
37004,neutral
46532,negative
42196,negative
16064,negative
7504,negative
45982,negative
11214,positive
20572,neutral
39951,negative
14174,neutral
13824,negative
34568,positive
19545,positive
999,neutral
13379,negative
20661,positive
28139,positive
12816,neutral
18083,positive
37580,neutral
42020,negative
150,positive
41522,negative
43547,negative
46408,negative
16944,neutral
7332,neutral
30506,neutral
16301,positive
3107,neutral
47441,negative
25626,positive
8734,neutral
29639,positive
21706,positive
39781,negative
35857,positive
41057,negative
39040,negative
48079,positive
35390,positive
7424,negative
10559,neutral
4798,neutral
8964,neutral
15930,neutral
16438,negative
30411,neutral
12694,negative
42804,negative
21813,positive
22945,neutral
15950,neutral
36250,positive
27136,positive
9435,neutral
43450,negative
33879,negative
8618,neutral
41263,negative
48205,positive
44933,negative
25816,neutral
9885,negative
24774,neutral
7701,neutral
13614,positive
47125,negative
33968,negative
2541,negative
14664,neutral
25502,positive
46188,negative
4406,neutral
5745,neutral
34790,positive
3812,positive
41296,negative
31477,neutral
39728,negative
41378,negative
5840,neutral
12718,negative
27149,neutral
34502,positive
33690,neutral
260,negative
979,negative
24717,neutral
31824,positive
1742,positive
5894,positive
30080,neutral
17747,positive
23130,neutral
26358,positive
43829,negative
31781,positive
7220,neutral
8775,positive
28385,positive
20831,negative
18852,negative
19893,positive
787,negative
38797,negative
23699,neutral
7600,positive
24522,neutral
44156,negative
42027,negative
46230,negative
43319,negative
18854,neutral
40741,negative
17956,negative
32815,negative
13045,positive
19031,neutral
37483,positive
28994,neutral
41960,negative
47922,positive
19227,negative
46276,negative
33161,neutral
37562,neutral
1775,negative
13126,neutral
20617,positive
29668,positive
14172,negative
11707,positive
13280,positive
26502,positive
22979,positive
33555,neutral
19711,positive
33342,neutral
7119,negative
39616,negative
45423,negative
43151,negative
17043,positive
45235,negative
38156,negative
18121,neutral
10567,neutral
18559,neutral
8274,neutral
24609,neutral
25635,positive
24133,neutral
39260,negative
43509,negative
19277,neutral
13829,negative
26063,positive
17483,neutral
27994,neutral
35150,positive
2676,positive
4591,positive
44191,negative
42700,negative
16719,positive
3842,negative
1683,neutral
13223,neutral
42974,negative
48222,positive
1271,positive
34158,positive
42631,negative
44553,negative
42312,negative
19786,positive
45745,negative
30286,neutral
13615,positive
37155,positive
20231,neutral
46279,negative
19137,neutral
31240,positive
23999,neutral
44183,negative
43181,negative
3508,negative
20899,neutral
38938,negative
37406,positive
18553,negative
42085,negative
10705,neutral
25591,positive
41867,negative
13732,neutral
9972,neutral
34036,neutral
43333,negative
31071,negative
26885,negative
9796,positive
1734,positive
7431,negative
33697,neutral
533,neutral
10158,neutral
21832,positive
40070,negative
23080,positive
25404,positive
31039,negative
36912,positive
11505,negative
18401,neutral
573,neutral
31501,positive
13678,negative
42222,negative
48203,positive
5613,neutral
28246,neutral
23122,negative
34206,neutral
28212,neutral
4977,neutral
40935,negative
18172,positive
19241,positive
39653,negative
6780,positive
12167,neutral
10774,neutral
17701,neutral
41608,negative
8420,positive
858,positive
1693,positive
37667,neutral
29622,positive
3876,neutral
9460,neutral
4635,positive
43410,negative
4495,neutral
16127,negative
26229,neutral
20652,positive
12325,neutral
36797,neutral
6443,positive
17563,positive
31987,neutral
12839,positive
25607,neutral
3945,neutral
25933,negative
19281,neutral
9355,positive
36066,neutral
15500,neutral
21156,positive
25633,neutral
4046,positive
17207,positive
2173,negative
32817,positive
10275,positive
47209,negative
8145,neutral
40834,negative
18839,neutral
9480,neutral
11662,negative
3674,neutral
32798,positive
26105,positive
2765,neutral
42090,negative
15163,positive
38238,negative
17723,positive
28117,neutral
19873,positive
4396,neutral
34125,positive
14372,neutral
10144,neutral
13257,positive
32117,positive
27876,neutral
1698,negative
38545,negative
3792,neutral
32354,negative
5528,neutral
36625,neutral
129,negative
29314,positive
4631,negative
34362,neutral
32632,negative
40376,negative
35132,positive
19685,positive
32301,neutral
31543,neutral
10020,neutral
14159,negative
32971,neutral
15717,neutral
30262,negative
30681,neutral
14096,neutral
18828,negative
26600,positive
33392,neutral
16557,positive
31843,neutral
40404,negative
33543,negative
28424,neutral
36775,neutral
6251,negative
22195,negative
39979,negative
8858,negative
30780,positive
21435,neutral
40684,negative
19835,positive
39379,negative
34041,neutral
16172,positive
39491,negative
7427,neutral
48362,positive
21953,positive
22983,neutral
30306,positive
3324,positive
47792,positive
2038,neutral
32746,neutral
28316,neutral
39384,negative
14442,neutral
38281,negative
28985,negative
7446,negative
41646,negative
35888,neutral
26069,neutral
18541,neutral
32900,negative
16116,neutral
23533,neutral
5519,neutral
4699,negative
20018,positive
22710,positive
46358,negative
64,negative
7714,neutral
44186,negative
29146,neutral
37194,neutral
45322,negative
46860,negative
46657,negative
16615,negative
19902,negative
5168,positive
35110,neutral
32771,neutral
16455,neutral
20248,neutral
6287,negative
40479,negative
39348,negative
4373,negative
36099,neutral
39639,negative
20493,positive
36783,positive
43019,negative
13328,negative
39989,negative
21870,neutral
30562,neutral
25771,positive
4310,positive
34721,positive
42971,negative
17545,negative
10282,neutral
41984,negative
31573,negative
26845,positive
5321,neutral
2239,positive
17382,positive
47716,positive
19174,negative
39459,negative
47931,positive
15782,positive
15172,neutral
44761,negative
17083,positive
38706,negative
10690,positive
2619,negative
4731,positive
39007,negative
6791,positive
24770,positive
16835,neutral
18115,neutral
6364,neutral
23879,neutral
12018,neutral
5123,positive
11714,positive
29653,negative
42635,negative
21841,positive
36850,positive
20677,negative
23702,negative
34646,neutral
23431,neutral
21542,positive
46068,negative
33826,neutral
17078,positive
5811,neutral
39558,negative
30423,neutral
44568,negative
19628,negative
40390,negative
10435,negative
22764,neutral
41173,negative
26088,positive
26270,positive
35321,positive
11265,negative
14501,positive
32605,neutral
39815,negative
24410,positive
767,positive
11779,neutral
25749,neutral
15971,positive
8129,negative
47080,negative
25742,neutral
25917,neutral
29335,neutral
11611,negative
313,neutral
38710,negative
685,positive
24720,positive
229,neutral
27815,neutral
21861,negative
30767,neutral
22286,negative
41905,negative
40730,negative
17995,neutral
46844,negative
47963,positive
21610,negative
48443,positive
12454,negative
18714,negative
17724,positive
17667,positive
33536,positive
38529,negative
37212,neutral
34638,positive
32408,positive
1856,positive
2854,positive
15466,neutral
2885,negative
8206,positive
31995,positive
12084,negative
31305,negative
13003,positive
28049,negative
15731,positive
1520,neutral
10243,neutral
4230,neutral
13365,negative
14607,positive
16004,neutral
31739,positive
43834,negative
12511,neutral
2760,positive
31453,negative
32928,positive
36763,neutral
13943,negative
18630,neutral
41159,negative
45840,negative
10625,positive
3158,negative
18813,positive
18396,neutral
14253,positive
33519,neutral
45771,negative
46658,negative
14883,neutral
17527,neutral
38012,negative
19964,positive
696,positive
15543,neutral
24375,negative
41401,negative
14315,positive
45070,negative
33745,positive
4196,neutral
5817,neutral
6295,neutral
21313,neutral
4874,positive
47240,negative
43293,negative
47894,positive
32933,negative
8353,neutral
32082,neutral
1474,neutral
28542,negative
14964,neutral
7328,neutral
34628,positive
15127,positive
30355,neutral
21223,neutral
5139,positive
14191,positive
28397,positive
44601,negative
31105,negative
6118,neutral
26944,positive
11546,positive
4966,negative
41688,negative
38380,negative
5218,negative
29787,neutral
2044,positive
40512,negative
19923,neutral
10225,positive
47488,positive
25088,positive
3530,negative
5251,negative
25109,negative
18383,neutral
44083,negative
947,neutral
41052,negative
45616,negative
37836,negative
46198,negative
19820,neutral
25821,positive
39749,negative
28737,positive
3684,neutral
35892,positive
20360,positive
6623,positive
6402,positive
9212,neutral
37476,positive
19380,negative
31036,neutral
43318,negative
36325,negative
10976,neutral
46316,negative
36174,positive
3989,positive
37719,positive
37992,negative
45264,negative
5124,positive
46384,negative
19747,positive
7551,neutral
13985,positive
32511,negative
39086,negative
35944,positive
11512,negative
17726,neutral
4834,positive
18635,neutral
32145,neutral
20249,neutral
34824,negative
21552,positive
23094,neutral
43837,negative
37411,neutral
45950,negative
33330,neutral
42431,negative
32259,neutral
7403,positive
14912,positive
18204,neutral
5942,neutral
32493,positive
35431,neutral
45584,negative
6567,positive
16543,neutral
42957,negative
6511,positive
1813,positive
4087,positive
11849,negative
40600,negative
16110,positive
26103,positive
47090,negative
14399,neutral
30508,neutral
34696,positive
8604,positive
10221,neutral
44998,negative
3744,negative
45132,negative
4457,positive
14687,positive
35380,neutral
5408,neutral
20146,negative
41425,negative
17074,positive
23466,neutral
1814,neutral
38518,negative
19299,positive
46043,negative
18147,neutral
8467,neutral
19479,positive
18232,neutral
13128,negative
18687,positive
22477,positive
41286,negative
13984,negative
44065,negative
25323,neutral
10219,neutral
36822,negative
42347,negative
15800,positive
5387,neutral
9773,neutral
42340,negative
4084,positive
13492,neutral
36231,negative
45374,negative
48402,positive
7917,positive
8368,neutral
47719,positive
10472,neutral
18352,neutral
11907,positive
42438,negative
23929,negative
17264,negative
23653,negative
44537,negative
23524,positive
33550,neutral
44458,negative
42392,negative
35842,positive
46001,negative
235,positive
12285,neutral
16514,positive
29852,negative
36789,neutral
28547,negative
5743,negative
3455,neutral
36740,neutral
15615,neutral
4526,neutral
8749,positive
7875,positive
31417,neutral
2667,positive
11187,negative
43826,negative
4981,negative
16240,positive
14776,negative
18265,positive
47893,positive
7308,positive
35641,negative
6121,negative
9563,negative
21857,neutral
18721,neutral
33838,neutral
45857,negative
12264,neutral
39270,negative
39370,negative
23011,neutral
29248,neutral
20275,neutral
20796,positive
12319,positive
1090,negative
39579,negative
20618,neutral
1767,neutral
43498,negative
16679,negative
2322,negative
40061,negative
2611,positive
17018,neutral
3886,positive
46075,negative
11244,neutral
40767,negative
19173,negative
45801,negative
43523,negative
33614,positive
20739,positive
41938,negative
35043,positive
47449,negative
47645,positive
39129,negative
24778,negative
33532,positive
34815,positive
34418,positive
33044,positive
35369,positive
17733,negative
13668,positive
34605,positive
1650,neutral
46050,negative
14173,positive
28603,positive
14807,positive
14544,neutral
33654,neutral
39869,negative
45424,negative
5503,positive
20919,neutral
28968,neutral
39427,negative
4136,positive
27745,neutral
19097,positive
3578,positive
29149,neutral
26606,neutral
14322,positive
46744,negative
9317,positive
39651,negative
38582,negative
18506,positive
11567,positive
17554,positive
8069,positive
30115,neutral
46320,negative
10303,neutral
44599,negative
29259,neutral
24580,positive
39420,negative
12879,negative
5437,neutral
33623,neutral
23158,negative
