,Label TextBlob
4681,positive
47589,positive
16,negative
32058,neutral
45729,negative
2782,negative
28052,neutral
6781,positive
5785,positive
20636,positive
3982,positive
34813,negative
16015,neutral
26121,neutral
3916,positive
20335,neutral
41767,negative
36588,positive
4488,neutral
4535,neutral
30923,neutral
21422,neutral
8136,positive
48266,positive
23796,neutral
45121,negative
40786,negative
42100,negative
36728,neutral
46616,negative
4756,positive
14537,negative
5134,positive
38582,negative
527,positive
592,positive
11813,positive
46206,negative
4306,positive
842,neutral
24515,neutral
28463,neutral
18523,negative
41863,negative
40681,negative
44300,negative
6555,positive
44557,negative
10409,positive
23470,positive
47502,positive
30421,negative
18594,positive
10567,neutral
43733,negative
47528,positive
47885,positive
36118,neutral
44093,negative
3266,neutral
36603,positive
46645,negative
44537,negative
43894,negative
9824,neutral
17822,positive
46384,negative
42262,negative
42371,negative
5208,positive
24309,positive
15922,neutral
29122,positive
12505,negative
28510,positive
41870,negative
34879,positive
34122,neutral
43036,negative
9131,positive
32891,neutral
8206,positive
37345,neutral
8130,neutral
14128,negative
42958,negative
1454,positive
45700,negative
3154,positive
47656,positive
8402,neutral
1106,positive
14470,neutral
19377,neutral
41659,negative
694,positive
5792,positive
6251,negative
6694,positive
13083,neutral
19059,neutral
14031,neutral
17164,neutral
20032,neutral
7952,positive
1480,negative
15498,neutral
22903,positive
29737,neutral
31800,neutral
6315,positive
18306,neutral
25654,neutral
3388,negative
9558,positive
13181,positive
43347,negative
24611,positive
11640,positive
29790,negative
24998,neutral
21814,positive
33387,neutral
22460,positive
24341,positive
6719,positive
34188,positive
46700,negative
27316,neutral
25297,positive
14895,positive
33854,neutral
13722,neutral
48276,positive
27019,neutral
5321,neutral
11695,positive
26097,negative
31090,negative
35475,neutral
30009,neutral
6772,positive
11543,positive
3790,neutral
29361,neutral
19897,positive
15134,positive
38727,negative
41862,negative
12867,neutral
33667,neutral
31724,positive
13115,negative
30523,positive
39860,negative
3769,negative
27132,positive
13748,positive
36284,neutral
25501,negative
24438,neutral
13742,neutral
40871,negative
40173,negative
24325,positive
1485,neutral
42604,negative
24571,positive
8631,positive
16248,neutral
26639,neutral
37858,negative
37702,negative
8864,negative
23894,neutral
30688,neutral
16167,positive
43034,negative
21664,neutral
24641,neutral
18430,positive
45634,negative
48155,positive
18354,neutral
6169,neutral
38684,negative
20143,positive
49,neutral
28545,neutral
45723,negative
460,positive
36068,negative
11045,neutral
34417,neutral
15278,neutral
10499,positive
46219,negative
39900,negative
43193,negative
15953,neutral
29396,positive
3039,positive
4679,positive
21702,neutral
20979,positive
38079,negative
3688,negative
13224,neutral
3157,neutral
15567,neutral
46374,negative
45078,negative
18666,neutral
5283,neutral
24773,neutral
21306,neutral
42411,negative
45495,negative
5473,neutral
2946,negative
22796,negative
34021,positive
47251,negative
42649,negative
7554,negative
25284,neutral
17633,positive
25230,positive
36219,positive
6677,positive
39518,negative
12988,positive
7466,neutral
42133,negative
23928,neutral
4918,neutral
6819,positive
23249,positive
24717,neutral
3418,positive
32084,positive
35573,positive
9672,neutral
20774,neutral
28628,neutral
43003,negative
35508,neutral
48094,positive
25794,positive
2779,neutral
9918,neutral
30135,neutral
13170,positive
24425,positive
29558,positive
39791,negative
47730,positive
1681,negative
13769,positive
34069,positive
31920,negative
14032,neutral
46918,negative
9994,neutral
8123,neutral
45696,negative
35,positive
21693,neutral
29564,positive
41345,negative
1428,positive
13093,negative
42215,negative
29499,positive
12935,positive
36778,positive
795,neutral
15949,neutral
12018,neutral
47423,negative
40176,negative
44325,negative
39684,negative
20889,neutral
29630,positive
1158,positive
42304,negative
42064,negative
5532,neutral
40234,negative
45692,negative
46628,negative
35961,positive
21857,neutral
2415,negative
25768,negative
36729,positive
33595,neutral
18695,positive
39245,negative
6515,positive
2287,positive
33728,positive
35575,positive
399,negative
18992,positive
47019,negative
23140,negative
5618,positive
37697,neutral
37281,negative
22405,neutral
14144,neutral
13431,neutral
33586,neutral
2098,positive
3303,positive
15899,neutral
40116,negative
45673,negative
8736,positive
28152,positive
15266,neutral
27030,positive
36151,neutral
9493,neutral
30869,neutral
27358,neutral
10498,neutral
2259,negative
44257,negative
5830,positive
38366,negative
35028,positive
43333,negative
30199,positive
4024,positive
48277,positive
14379,neutral
37589,positive
28419,positive
21689,neutral
20296,neutral
25704,negative
24656,neutral
32655,neutral
45527,negative
34762,negative
16630,positive
11918,neutral
44191,negative
22983,neutral
22912,neutral
37033,positive
24188,neutral
28980,positive
11728,neutral
32631,neutral
35527,negative
25293,neutral
15353,negative
46323,negative
33106,neutral
29221,negative
9104,positive
47975,positive
10372,negative
31981,neutral
19732,neutral
25383,positive
35862,negative
11429,negative
39251,negative
15351,positive
41405,negative
7158,positive
20992,positive
39141,negative
376,neutral
26925,neutral
31723,neutral
17403,negative
38462,negative
13929,neutral
24900,positive
31016,neutral
48300,positive
30505,positive
16266,positive
29259,neutral
2786,negative
10218,positive
24487,positive
7772,neutral
46070,negative
11104,positive
13615,positive
40888,negative
40256,negative
46032,negative
36355,neutral
29098,positive
20813,neutral
17758,positive
43677,negative
24152,positive
33833,positive
22334,neutral
44126,negative
45640,negative
19400,negative
4539,neutral
29524,negative
366,negative
45314,negative
649,neutral
24658,negative
25687,positive
27867,neutral
28778,neutral
41076,negative
22338,neutral
20942,negative
17843,neutral
23863,neutral
4647,positive
6916,neutral
12212,neutral
48387,positive
42662,negative
37849,negative
34257,positive
25274,neutral
36465,neutral
20180,positive
45075,negative
42105,negative
37881,negative
11216,negative
30720,neutral
4769,neutral
1556,neutral
8071,negative
9747,neutral
45278,negative
7652,negative
3254,neutral
567,positive
1576,negative
29643,positive
39091,negative
15616,neutral
4507,positive
42565,negative
21537,positive
16505,neutral
42619,negative
21369,neutral
21943,positive
19827,neutral
35150,positive
5507,neutral
16832,neutral
30044,neutral
45867,negative
5229,positive
28071,neutral
32476,neutral
40269,negative
28079,positive
32719,neutral
48068,positive
43518,negative
48335,positive
47003,negative
10525,neutral
42308,negative
26194,neutral
19806,neutral
28610,positive
10711,neutral
5595,positive
36521,positive
33583,positive
27488,positive
40810,negative
9654,positive
4180,neutral
27472,neutral
28468,neutral
43096,negative
44637,negative
294,negative
15270,neutral
3002,negative
44371,negative
7719,positive
1274,negative
41566,negative
14501,positive
43859,negative
33448,positive
25152,neutral
5050,neutral
6390,positive
15362,negative
26549,neutral
9802,neutral
39635,negative
10562,positive
33770,positive
38728,negative
3202,neutral
18264,neutral
43675,negative
33491,neutral
2131,neutral
10977,negative
35407,positive
2942,positive
1261,neutral
40344,negative
42955,negative
44632,negative
29468,positive
35270,positive
35645,positive
45069,negative
4148,neutral
11374,positive
35932,positive
46214,negative
24928,positive
17217,negative
2514,positive
29379,neutral
38422,negative
11444,positive
2759,negative
17121,neutral
3725,neutral
43225,negative
18443,positive
10600,neutral
7193,neutral
18085,neutral
36478,negative
32457,neutral
26704,negative
19952,neutral
17150,positive
25905,negative
48348,positive
32590,positive
20229,negative
45488,negative
39509,negative
46343,negative
19697,negative
24032,neutral
1757,neutral
20057,positive
14548,positive
13324,neutral
40327,negative
13384,positive
13482,neutral
40611,negative
1219,negative
21507,positive
7488,positive
3025,neutral
43292,negative
6471,positive
32626,neutral
8056,negative
41552,negative
4654,neutral
34572,negative
9503,negative
8868,negative
9117,neutral
47817,positive
11459,neutral
18093,positive
28260,positive
34419,neutral
14840,neutral
42998,negative
30476,neutral
26816,neutral
33494,negative
6040,neutral
23627,negative
9865,neutral
37443,neutral
40789,negative
2311,negative
31290,neutral
45260,negative
17544,positive
2994,positive
38261,negative
2135,positive
44513,negative
3834,negative
34218,neutral
9138,positive
46308,negative
15975,positive
12785,neutral
44708,negative
9129,negative
13392,negative
27098,positive
31477,neutral
3380,neutral
28965,negative
12210,negative
43645,negative
21788,positive
12941,neutral
15563,positive
1535,neutral
36546,negative
21980,positive
45525,negative
39467,negative
18321,neutral
36045,positive
27188,neutral
24296,positive
9560,neutral
45022,negative
8098,negative
23600,positive
42028,negative
38321,negative
43578,negative
40935,negative
13057,negative
10366,negative
30948,neutral
18493,negative
4355,negative
3794,positive
29650,neutral
44935,negative
47303,negative
6839,positive
35165,neutral
43152,negative
32233,neutral
20474,neutral
24383,positive
3333,positive
16389,neutral
48052,positive
6578,positive
5366,positive
35893,positive
22277,positive
25954,neutral
10098,negative
34079,positive
1830,neutral
36920,neutral
46576,negative
12289,neutral
26410,positive
39256,negative
9476,positive
46794,negative
23827,neutral
37968,negative
14606,positive
1390,positive
27054,neutral
18242,positive
9512,negative
7114,neutral
13332,positive
3168,negative
21506,positive
22391,neutral
32158,positive
45149,negative
7190,negative
4786,negative
23244,neutral
26436,positive
582,positive
8140,neutral
35743,neutral
7121,positive
38267,negative
23115,positive
9874,neutral
14567,positive
22408,positive
31466,negative
4242,neutral
18985,negative
17085,neutral
21519,neutral
42101,negative
25192,positive
32395,positive
35008,positive
30105,neutral
11782,positive
43197,negative
41640,negative
3787,neutral
38788,negative
8600,positive
26946,neutral
31539,neutral
1006,neutral
8010,neutral
34812,positive
11587,positive
108,positive
48223,positive
14452,negative
26576,neutral
42567,negative
8443,positive
42684,negative
26521,positive
17339,neutral
14754,neutral
47201,negative
20778,neutral
26766,negative
18287,neutral
38754,negative
25416,negative
3141,neutral
4004,positive
25305,positive
9073,neutral
8899,neutral
7890,negative
36089,neutral
48127,positive
38765,negative
18997,positive
3369,neutral
8438,positive
11404,neutral
16443,neutral
13827,neutral
15858,positive
46764,negative
21637,positive
40745,negative
24299,positive
48217,positive
13413,neutral
21902,positive
21412,neutral
5310,positive
33597,neutral
26807,positive
20750,positive
36203,positive
5015,neutral
7292,negative
42167,negative
43694,negative
1659,negative
36460,neutral
38128,negative
44793,negative
47947,positive
40945,negative
40438,negative
42950,negative
30661,positive
38542,negative
27367,negative
27380,neutral
20290,positive
40416,negative
37573,negative
4555,positive
16142,neutral
10935,neutral
41328,negative
41928,negative
12664,positive
14214,neutral
22941,neutral
7762,neutral
16324,positive
35132,positive
1193,positive
11499,negative
44610,negative
29825,negative
41245,negative
37723,positive
14688,neutral
25509,positive
7315,neutral
3631,positive
19086,positive
25895,neutral
5733,neutral
46729,negative
21410,neutral
33511,positive
34212,neutral
12887,positive
26481,positive
18963,positive
23312,neutral
16363,positive
45082,negative
16846,neutral
40326,negative
3607,neutral
4367,neutral
28701,positive
33857,positive
44832,negative
4481,neutral
26388,neutral
36544,positive
40943,negative
5918,positive
2468,negative
5963,neutral
25870,neutral
13445,neutral
27135,positive
35217,neutral
44674,negative
34360,neutral
36708,neutral
36197,positive
8850,positive
30383,neutral
9896,neutral
6444,positive
44482,negative
22677,neutral
6695,positive
5097,neutral
46418,negative
11,neutral
23375,positive
32913,neutral
5469,positive
40357,negative
1631,neutral
5034,negative
38746,negative
40381,negative
19715,positive
46173,negative
34554,positive
16143,neutral
39670,negative
5977,positive
8706,positive
46685,negative
37147,neutral
42833,negative
40184,negative
18191,positive
10954,negative
1710,positive
27676,positive
13277,neutral
6698,positive
31360,neutral
42911,negative
16372,positive
34248,neutral
3885,positive
45875,negative
33374,neutral
11102,neutral
4855,positive
37544,neutral
15446,positive
13965,neutral
11802,positive
30368,positive
23743,neutral
44447,negative
6631,positive
31057,negative
6805,positive
28831,negative
13504,neutral
16690,negative
2248,negative
28801,positive
25740,neutral
29638,negative
29023,neutral
41488,negative
42391,negative
43238,negative
20664,neutral
45991,negative
3309,neutral
787,negative
41377,negative
36349,neutral
42069,negative
28971,positive
44077,negative
26260,positive
41393,negative
42953,negative
4781,neutral
28998,neutral
6942,neutral
32113,positive
17419,neutral
2519,neutral
29476,neutral
18319,neutral
41947,negative
31481,neutral
7777,positive
30963,negative
14421,positive
2266,negative
46677,negative
33129,neutral
48100,positive
29111,neutral
6380,neutral
36531,positive
7298,neutral
40652,negative
15054,neutral
18478,positive
33965,positive
30707,negative
18352,neutral
4523,neutral
35381,positive
39301,negative
45952,negative
9408,neutral
32946,positive
22612,positive
9931,neutral
7737,negative
35493,neutral
3070,neutral
15863,neutral
33252,neutral
192,neutral
39614,negative
12839,positive
41782,negative
19871,neutral
37070,positive
17584,negative
30936,neutral
42697,negative
256,negative
12471,positive
29919,neutral
4384,neutral
7185,positive
35673,neutral
3909,positive
24176,neutral
34806,neutral
47207,negative
36824,negative
36114,neutral
11752,positive
38933,negative
7816,neutral
918,positive
40833,negative
23579,negative
42869,negative
44357,negative
4499,neutral
23005,neutral
42073,negative
8339,neutral
16013,neutral
35380,neutral
6548,positive
36682,neutral
5217,positive
14613,neutral
29802,positive
10583,positive
42424,negative
30308,positive
16682,neutral
35858,positive
32517,positive
11376,positive
14576,negative
13427,neutral
14510,negative
33991,positive
47658,positive
37502,positive
23597,negative
16928,neutral
34389,neutral
40565,negative
45297,negative
43412,negative
44305,negative
21427,positive
32118,positive
6972,neutral
44864,negative
12710,neutral
35169,positive
20006,neutral
639,negative
15128,positive
37662,neutral
8394,positive
6466,positive
38023,negative
31574,neutral
37395,negative
18732,negative
29145,neutral
7664,negative
7493,positive
47549,positive
47891,positive
15731,positive
20089,positive
8424,neutral
39241,negative
37076,positive
27593,neutral
1410,neutral
14322,positive
39759,negative
41439,negative
29774,positive
37303,positive
2116,neutral
20042,negative
12862,neutral
18238,neutral
38842,negative
43223,negative
46128,negative
18096,positive
45452,negative
40097,negative
8292,neutral
38360,negative
36364,positive
46038,negative
2765,neutral
3609,negative
43920,negative
22248,neutral
7904,negative
23463,neutral
32896,neutral
12786,positive
41903,negative
27495,neutral
24918,positive
16136,negative
29131,neutral
31307,negative
17114,positive
18499,neutral
35311,negative
47920,positive
11430,negative
29980,negative
46194,negative
8983,negative
21815,neutral
45855,negative
5010,negative
30359,neutral
41003,negative
36587,positive
2705,positive
6614,positive
30961,positive
19054,positive
14516,negative
37986,negative
25782,positive
36571,neutral
3785,positive
30450,neutral
10596,positive
46769,negative
17842,neutral
2853,neutral
28753,neutral
26261,neutral
29513,positive
26440,negative
14306,neutral
48321,positive
21697,positive
30636,negative
37034,neutral
18949,positive
18108,positive
36433,positive
5975,neutral
2283,positive
39757,negative
7184,positive
29234,neutral
39520,negative
16141,negative
9151,positive
22526,positive
16782,neutral
20372,neutral
28836,negative
42782,negative
38135,negative
46524,negative
26183,positive
17512,positive
14802,positive
31364,positive
42130,negative
18767,negative
30944,neutral
41322,negative
38152,negative
20941,positive
32061,positive
24119,positive
13166,neutral
18798,neutral
36918,positive
30606,neutral
33306,neutral
23268,positive
5824,neutral
22119,neutral
42750,negative
17938,neutral
21846,negative
40989,negative
38550,negative
32927,neutral
39006,negative
16954,positive
47320,negative
19631,positive
23709,positive
8932,neutral
16424,neutral
17172,neutral
42551,negative
38731,negative
34092,neutral
2378,neutral
26094,negative
6861,positive
22916,neutral
29150,neutral
40294,negative
2682,positive
7704,neutral
43796,negative
21131,positive
38031,negative
5745,neutral
37000,neutral
45500,negative
38331,negative
4100,neutral
43742,negative
22184,neutral
27354,neutral
42443,negative
34046,neutral
44779,negative
31428,negative
42948,negative
20677,negative
23514,neutral
39413,negative
37980,negative
475,neutral
40078,negative
33172,neutral
15622,neutral
33331,neutral
42413,negative
18840,positive
30819,negative
31587,positive
47333,negative
16274,neutral
46121,negative
28745,positive
18123,positive
31344,negative
5415,neutral
21312,neutral
45982,negative
39457,negative
42664,negative
32354,negative
36655,negative
38909,negative
12589,neutral
41113,negative
8179,positive
22083,neutral
12678,neutral
7567,positive
28731,positive
42151,negative
25313,positive
14043,positive
3537,negative
29610,positive
32165,neutral
1373,positive
31154,negative
31297,neutral
31145,negative
39275,negative
37999,negative
33651,neutral
19995,neutral
21064,positive
45098,negative
40293,negative
21367,neutral
14119,positive
21763,neutral
16396,neutral
19842,neutral
36319,neutral
15458,positive
30186,positive
29613,negative
9613,positive
39150,negative
5419,positive
40337,negative
34789,positive
10506,neutral
34044,neutral
14774,negative
46349,negative
24583,positive
14216,positive
36074,positive
27774,neutral
10464,neutral
38124,negative
36703,neutral
19522,negative
3544,negative
13094,negative
11445,neutral
38596,negative
27987,positive
23010,neutral
2596,positive
5825,neutral
39131,negative
32411,neutral
41456,negative
17583,neutral
23527,neutral
20404,negative
10903,neutral
42528,negative
26086,negative
2956,neutral
27798,neutral
34223,neutral
21110,neutral
18918,neutral
32412,positive
1570,positive
38008,negative
26902,negative
32109,positive
36439,positive
42605,negative
47149,negative
25731,neutral
44405,negative
2748,positive
42735,negative
1406,negative
38450,negative
43222,negative
23794,neutral
22077,negative
2973,neutral
28214,neutral
47639,positive
40236,negative
19335,neutral
11095,neutral
30045,positive
38804,negative
3424,positive
28932,positive
18643,neutral
9671,positive
17836,neutral
43158,negative
33877,positive
20276,positive
23415,neutral
47072,negative
32531,positive
10597,neutral
26982,neutral
8561,positive
28043,neutral
32056,neutral
16677,neutral
34364,positive
32923,neutral
8284,neutral
17004,negative
2252,neutral
24613,positive
25068,positive
21446,neutral
44655,negative
16299,positive
8576,positive
11472,neutral
26192,negative
42324,negative
7918,positive
4907,positive
27058,neutral
9570,neutral
11590,negative
37457,positive
29340,negative
42136,negative
8191,positive
48023,positive
33798,neutral
12205,negative
37833,negative
32001,positive
17867,positive
30684,neutral
20462,neutral
34059,neutral
18618,negative
33828,neutral
45518,negative
11494,positive
2317,positive
33240,neutral
21974,positive
41933,negative
37785,negative
37183,neutral
47312,negative
24904,positive
16252,neutral
27190,neutral
17629,positive
21518,positive
8985,positive
10422,positive
9586,negative
34544,positive
1309,positive
34611,positive
5129,positive
24692,neutral
3323,positive
47831,positive
20864,neutral
45999,negative
38035,negative
14324,positive
20867,neutral
30419,neutral
19654,neutral
27351,positive
31168,negative
24750,neutral
17424,neutral
35967,positive
24278,neutral
1364,negative
30137,neutral
40723,negative
14667,neutral
14087,neutral
35038,positive
17955,neutral
17497,negative
24447,neutral
5465,neutral
29948,positive
4981,negative
2052,positive
40854,negative
47464,negative
24651,neutral
38650,negative
4228,positive
12252,positive
3317,positive
4063,neutral
25105,negative
42969,negative
25402,neutral
26661,neutral
7077,neutral
34141,neutral
47172,negative
17635,neutral
20877,negative
1747,negative
13449,positive
20200,positive
46334,negative
5435,neutral
14288,neutral
42316,negative
7550,positive
48218,positive
8194,neutral
28106,positive
10486,negative
12350,positive
23678,negative
3814,positive
27939,negative
15158,positive
31979,neutral
18756,positive
19689,negative
2045,positive
15308,positive
17096,negative
46320,negative
26690,neutral
3105,neutral
17606,positive
43274,negative
11329,positive
28425,positive
7009,positive
20419,neutral
42813,negative
41873,negative
27953,neutral
1683,neutral
24963,positive
28771,neutral
18382,positive
43815,negative
34479,neutral
19947,positive
25304,positive
6664,positive
22543,negative
47907,positive
15127,positive
44128,negative
36399,negative
19126,negative
23220,positive
31212,positive
38221,negative
5030,negative
33756,positive
7587,neutral
23621,negative
7561,positive
36718,positive
6218,positive
27942,positive
17828,positive
655,positive
3941,negative
12415,positive
8441,negative
18641,positive
8722,positive
14696,negative
988,neutral
20490,neutral
5087,positive
37005,positive
47074,negative
46039,negative
20903,neutral
38217,negative
38417,negative
2672,neutral
2486,positive
27305,neutral
43723,negative
23933,positive
32200,neutral
32887,positive
46820,negative
36324,neutral
32801,neutral
7083,negative
17304,positive
42093,negative
38345,negative
38857,negative
33813,neutral
15277,positive
14826,positive
48383,positive
3938,negative
34307,positive
16583,neutral
16343,positive
41560,negative
46517,negative
29601,positive
5498,positive
9114,neutral
32428,positive
6785,positive
18790,positive
36158,positive
11368,positive
42816,negative
15980,positive
945,positive
41030,negative
38251,negative
40219,negative
11423,positive
3412,positive
1346,positive
37540,neutral
28379,positive
28554,positive
47146,negative
3593,neutral
17197,neutral
20874,negative
44949,negative
24709,positive
27624,positive
29080,positive
38301,negative
12531,positive
40670,negative
32676,positive
12076,neutral
37707,positive
4558,negative
8775,positive
4891,positive
9647,neutral
31748,negative
31740,neutral
46382,negative
46047,negative
3294,neutral
11099,neutral
35240,neutral
11756,positive
46982,negative
47232,negative
26765,neutral
37212,neutral
37728,positive
421,neutral
2828,negative
34472,neutral
32711,neutral
22240,neutral
15680,neutral
40648,negative
30180,neutral
38490,negative
47786,positive
27018,neutral
44339,negative
28806,neutral
5073,neutral
7100,neutral
9660,positive
44476,negative
605,neutral
46795,negative
383,positive
13472,neutral
40155,negative
27253,negative
9881,negative
44168,negative
7311,positive
48112,positive
35766,negative
43988,negative
8079,negative
32679,neutral
38974,negative
19365,positive
34918,neutral
31725,neutral
23578,negative
44960,negative
42188,negative
43927,negative
2593,neutral
46564,negative
8469,positive
7408,positive
17412,neutral
8238,positive
27166,neutral
23039,negative
27281,neutral
43172,negative
16918,positive
14715,neutral
2049,negative
10091,neutral
43562,negative
749,neutral
18146,positive
29506,neutral
28658,neutral
16280,neutral
48160,positive
38646,negative
28188,positive
26570,neutral
36451,neutral
46909,negative
3567,neutral
5581,neutral
6367,neutral
48423,positive
2153,neutral
29824,positive
22715,negative
32578,neutral
27493,negative
3531,positive
45053,negative
15020,neutral
46583,negative
20429,neutral
44268,negative
36056,neutral
34499,positive
36240,positive
33495,negative
39673,negative
21175,positive
44635,negative
46555,negative
40644,negative
47311,negative
21194,neutral
1039,negative
33229,neutral
14110,negative
40807,negative
48260,positive
6964,positive
12996,positive
36302,positive
28521,neutral
6724,positive
17296,neutral
26270,positive
36756,positive
40523,negative
14117,neutral
14760,positive
2684,negative
39739,negative
9886,positive
22137,neutral
23091,positive
36330,positive
9572,neutral
8485,neutral
27934,negative
20318,neutral
26937,neutral
44202,negative
35267,neutral
12932,neutral
122,positive
46045,negative
9522,neutral
19667,neutral
38115,negative
40152,negative
8936,positive
10260,neutral
7220,neutral
1893,neutral
42531,negative
22711,neutral
39475,negative
9501,negative
4829,positive
43316,negative
39017,negative
38648,negative
24250,negative
13651,neutral
45675,negative
3999,neutral
21866,neutral
2394,positive
36897,positive
10620,positive
7588,positive
10512,neutral
12096,neutral
41884,negative
25502,positive
37296,positive
41564,negative
19895,neutral
24215,positive
43344,negative
48190,positive
32063,negative
17747,positive
14498,neutral
19474,neutral
8946,negative
13404,neutral
3435,positive
17287,neutral
42817,negative
22913,neutral
44609,negative
29385,negative
2482,negative
13023,positive
47725,positive
47653,positive
3432,neutral
30226,neutral
32593,negative
15183,positive
1169,negative
33793,neutral
47184,negative
25341,positive
1667,neutral
34654,positive
11545,positive
2057,neutral
34588,positive
27991,positive
24313,neutral
9417,positive
22273,neutral
35065,positive
35773,negative
33688,neutral
27501,neutral
17227,positive
10663,neutral
37124,positive
13114,positive
8436,positive
12701,neutral
21201,neutral
28372,neutral
21235,positive
25455,positive
11699,positive
21912,positive
38148,negative
18580,neutral
30943,positive
32681,positive
14543,neutral
24259,neutral
3174,neutral
11685,positive
12090,neutral
32932,neutral
45401,negative
8637,neutral
21156,positive
31179,positive
780,positive
43123,negative
10309,neutral
21969,neutral
32606,neutral
10020,neutral
16189,neutral
33075,positive
24171,positive
27564,neutral
42844,negative
47806,positive
12023,neutral
11726,neutral
13473,positive
11750,positive
24685,neutral
38303,negative
41977,negative
17598,positive
44310,negative
11553,positive
17380,positive
12371,negative
20747,positive
35281,neutral
26041,positive
12062,neutral
5774,negative
4387,neutral
24937,positive
17753,negative
27006,neutral
31439,neutral
22151,positive
45486,negative
40633,negative
24346,negative
12452,neutral
19925,positive
2312,neutral
10103,positive
27921,neutral
2561,neutral
16321,positive
14727,negative
29757,neutral
43272,negative
35211,neutral
44817,negative
1155,positive
39497,negative
24140,positive
7958,positive
16515,neutral
17518,negative
23849,negative
19956,neutral
28642,positive
24837,positive
7207,negative
22533,neutral
10546,neutral
20323,neutral
12649,neutral
8512,positive
18904,neutral
1063,positive
31485,negative
44704,negative
6556,positive
16014,positive
44855,negative
39715,negative
27274,positive
16310,positive
21248,positive
40036,negative
39712,negative
12131,neutral
1859,neutral
35367,positive
27720,positive
44686,negative
32023,positive
28921,neutral
37307,positive
19479,positive
32597,neutral
11999,positive
5639,positive
35590,neutral
21853,negative
31940,neutral
36524,positive
47971,positive
28569,neutral
46548,negative
22070,neutral
394,negative
23118,neutral
10764,positive
9091,neutral
42261,negative
45045,negative
27838,neutral
13441,neutral
47853,positive
37379,negative
21229,positive
25923,positive
7492,positive
23136,neutral
24232,neutral
16675,negative
35215,neutral
26404,neutral
29813,neutral
30317,neutral
45507,negative
1789,negative
23068,neutral
13219,positive
11687,positive
19614,positive
22947,neutral
23712,neutral
39938,negative
31527,positive
30307,negative
23616,neutral
37454,positive
19976,positive
42787,negative
46509,negative
29477,positive
9259,positive
40550,negative
48386,positive
36652,positive
13074,positive
47615,positive
6062,positive
11378,neutral
23629,positive
15819,neutral
6373,neutral
17768,neutral
31758,negative
41547,negative
11084,neutral
24328,positive
41645,negative
25657,positive
32974,neutral
16168,positive
21270,negative
18375,neutral
5867,positive
19456,positive
13228,neutral
27449,positive
47820,positive
1816,neutral
26060,neutral
1033,positive
17355,positive
19573,positive
35571,neutral
30613,negative
46151,negative
46513,negative
15705,positive
19748,neutral
4014,neutral
16375,positive
2793,negative
19817,negative
25529,positive
32583,positive
25267,positive
25167,neutral
32050,neutral
40325,negative
36812,positive
24823,negative
42686,negative
21751,neutral
2433,positive
21933,neutral
9011,positive
13068,positive
42085,negative
4652,neutral
20905,positive
41379,negative
5378,positive
39894,negative
43890,negative
38716,negative
254,negative
8102,positive
34926,positive
30041,neutral
43965,negative
23613,positive
4012,positive
7629,negative
48113,positive
20564,negative
16540,neutral
44102,negative
39261,negative
36024,positive
17680,neutral
34721,positive
19461,neutral
34792,neutral
10941,neutral
22373,positive
13077,positive
45695,negative
41692,negative
25388,positive
11974,neutral
38383,negative
20084,positive
2452,neutral
35772,positive
44218,negative
19272,positive
16092,positive
11409,negative
9204,neutral
41644,negative
29018,positive
13980,positive
45738,negative
34705,positive
27489,positive
31379,negative
40791,negative
4241,neutral
8027,positive
9942,neutral
35719,neutral
28496,positive
40118,negative
48053,positive
34904,neutral
31901,neutral
38012,negative
19860,neutral
27824,neutral
19485,neutral
11931,negative
9064,positive
9128,neutral
45365,negative
3203,positive
4251,positive
35350,positive
29562,neutral
17017,positive
10949,neutral
26855,neutral
24213,negative
27896,neutral
32224,positive
845,neutral
29536,positive
15126,positive
3131,positive
36434,neutral
5447,positive
1540,neutral
6922,positive
9361,negative
1279,neutral
36344,neutral
29405,positive
48213,positive
45641,negative
27982,positive
30503,negative
34029,positive
17467,negative
5822,positive
26363,neutral
5398,neutral
31068,neutral
13920,neutral
1452,negative
11868,neutral
6681,positive
6415,positive
17975,negative
24779,positive
17821,positive
39559,negative
41386,negative
36629,positive
34338,positive
2842,neutral
18128,negative
17528,negative
834,neutral
8909,negative
43027,negative
18708,neutral
3212,positive
8153,positive
39766,negative
25314,neutral
35760,neutral
19612,positive
2460,positive
34375,neutral
36173,positive
8448,negative
8707,positive
13125,negative
40274,negative
33018,neutral
44172,negative
5085,positive
23365,neutral
43546,negative
2618,negative
6361,neutral
34129,negative
25586,positive
10280,positive
20619,neutral
38365,negative
21563,positive
2492,neutral
42344,negative
21679,positive
19613,negative
20830,negative
18533,negative
19961,positive
41173,negative
35241,neutral
36647,positive
12429,positive
36609,negative
44821,negative
38032,negative
29288,neutral
30749,positive
32169,positive
42681,negative
16886,neutral
12652,positive
11709,positive
10897,neutral
33633,negative
6646,positive
48154,positive
13303,positive
11776,neutral
2123,neutral
29190,positive
6818,positive
24484,neutral
39638,negative
18802,negative
16165,positive
47595,positive
27713,positive
3956,positive
9190,negative
36926,positive
31008,positive
2807,positive
24862,neutral
27900,positive
23909,neutral
19854,neutral
39105,negative
26469,neutral
34937,neutral
30071,positive
21609,neutral
24533,neutral
33263,neutral
41088,negative
23405,positive
6476,positive
24960,neutral
33295,neutral
23163,positive
20885,positive
25183,neutral
35095,positive
17874,neutral
24850,negative
237,neutral
7584,positive
