,Label TextBlob
18134,neutral
18135,negative
18136,positive
18137,positive
18138,negative
18139,negative
18140,neutral
18141,positive
18142,negative
18143,negative
18144,positive
18145,positive
18146,neutral
18147,positive
18148,neutral
18149,positive
18150,neutral
18151,negative
18152,positive
18153,positive
18154,neutral
18155,positive
18156,negative
18157,positive
18158,neutral
18159,positive
18160,neutral
18161,neutral
18162,neutral
18163,positive
18164,neutral
18165,neutral
18166,positive
18167,neutral
18168,positive
18169,positive
18170,positive
18171,positive
18172,positive
18173,positive
18174,neutral
18175,neutral
18176,negative
18177,neutral
18178,neutral
18179,neutral
18180,neutral
18181,positive
18182,positive
18183,positive
18184,neutral
18185,negative
18186,neutral
18187,neutral
18188,negative
18189,negative
18190,negative
18191,positive
18192,positive
18193,positive
18194,positive
18195,positive
18196,positive
18197,positive
18198,positive
18199,neutral
18200,neutral
18201,positive
18202,positive
18203,neutral
18204,neutral
18205,positive
18206,positive
18207,positive
18208,neutral
18209,negative
18210,positive
18211,neutral
18212,positive
18213,negative
18214,neutral
18215,neutral
18216,positive
18217,positive
18218,neutral
18219,negative
18220,neutral
18221,positive
18222,negative
18223,neutral
18224,negative
18225,positive
18226,negative
18227,positive
18228,positive
18229,neutral
18230,neutral
18231,neutral
18232,neutral
18233,neutral
18234,neutral
18235,positive
18236,neutral
18237,positive
18238,neutral
18239,neutral
18240,positive
18241,positive
18242,neutral
18243,positive
18244,positive
18245,neutral
18246,neutral
18247,negative
18248,negative
18249,negative
18250,negative
18251,neutral
18252,positive
18253,positive
18254,negative
18255,negative
18256,neutral
18257,neutral
18258,neutral
18259,neutral
18260,positive
18261,positive
18262,positive
18263,negative
18264,negative
18265,neutral
18266,positive
18267,neutral
18268,neutral
18269,neutral
18270,neutral
18271,positive
18272,neutral
18273,positive
18274,neutral
18275,negative
18276,positive
18277,neutral
18278,negative
18279,positive
18280,positive
18281,negative
18282,positive
18283,negative
18284,negative
18285,neutral
18286,positive
18287,neutral
18288,negative
18289,positive
18290,neutral
18291,positive
18292,neutral
18293,neutral
18294,positive
18295,positive
18296,negative
18297,neutral
18298,negative
18299,neutral
18300,neutral
18301,positive
18302,negative
18303,negative
18304,negative
18305,neutral
18306,positive
18307,positive
18308,neutral
18309,neutral
18310,negative
18311,neutral
18312,neutral
18313,negative
18314,positive
18315,neutral
18316,neutral
18317,positive
18318,positive
18319,neutral
18320,positive
18321,positive
18322,positive
18323,positive
18324,negative
18325,neutral
18326,neutral
18327,positive
18328,neutral
18329,neutral
18330,negative
18331,neutral
18332,neutral
18333,positive
18334,neutral
18335,neutral
18336,neutral
18337,negative
18338,positive
18339,positive
18340,positive
18341,neutral
18342,negative
18343,neutral
18344,neutral
18345,neutral
18346,negative
18347,negative
18348,positive
18349,positive
18350,negative
18351,positive
18352,positive
18353,neutral
18354,neutral
18355,neutral
18356,positive
18357,neutral
18358,negative
18359,positive
18360,neutral
18361,positive
18362,neutral
18363,neutral
18364,neutral
18365,neutral
18366,positive
18367,positive
18368,neutral
18369,neutral
18370,positive
18371,positive
18372,negative
18373,neutral
18374,neutral
18375,positive
18376,positive
18377,positive
18378,neutral
18379,neutral
18380,positive
18381,negative
18382,neutral
18383,neutral
18384,neutral
18385,neutral
18386,negative
18387,positive
18388,neutral
18389,negative
18390,neutral
18391,positive
18392,positive
18393,negative
18394,neutral
18395,neutral
18396,neutral
18397,positive
18398,neutral
18399,negative
18400,neutral
18401,positive
18402,neutral
18403,neutral
18404,positive
18405,neutral
18406,negative
18407,neutral
18408,positive
18409,positive
18410,negative
18411,neutral
18412,positive
18413,neutral
18414,neutral
18415,positive
18416,neutral
18417,positive
18418,positive
18419,positive
18420,neutral
18421,neutral
18422,positive
18423,positive
18424,neutral
18425,positive
18426,positive
18427,negative
18428,neutral
18429,positive
18430,neutral
18431,positive
18432,positive
18433,neutral
18434,neutral
18435,neutral
18436,positive
18437,neutral
18438,positive
18439,neutral
18440,positive
18441,positive
18442,positive
18443,neutral
18444,positive
18445,neutral
18446,neutral
18447,neutral
18448,positive
18449,positive
18450,negative
18451,negative
18452,positive
18453,positive
18454,neutral
18455,neutral
18456,neutral
18457,neutral
18458,positive
18459,neutral
18460,neutral
18461,positive
18462,positive
18463,neutral
18464,positive
18465,positive
18466,neutral
18467,positive
18468,negative
18469,neutral
18470,neutral
18471,neutral
18472,neutral
18473,positive
18474,positive
18475,positive
18476,neutral
18477,positive
18478,negative
18479,neutral
18480,neutral
18481,positive
18482,neutral
18483,neutral
18484,neutral
18485,positive
18486,positive
18487,neutral
18488,positive
18489,neutral
18490,positive
18491,positive
18492,positive
18493,positive
18494,positive
18495,neutral
18496,neutral
18497,neutral
18498,neutral
18499,positive
18500,neutral
18501,negative
18502,positive
18503,negative
18504,positive
18505,neutral
18506,positive
18507,positive
18508,positive
18509,negative
18510,positive
18511,positive
18512,neutral
18513,positive
18514,neutral
18515,negative
18516,positive
18517,negative
18518,negative
18519,neutral
18520,neutral
18521,negative
18522,positive
18523,positive
18524,neutral
18525,positive
18526,positive
18527,neutral
18528,positive
18529,neutral
18530,negative
18531,neutral
18532,positive
18533,negative
18534,neutral
18535,neutral
18536,neutral
18537,positive
18538,positive
18539,positive
18540,neutral
18541,positive
18542,neutral
18543,positive
18544,positive
18545,neutral
18546,neutral
18547,positive
18548,neutral
18549,neutral
18550,neutral
18551,neutral
18552,positive
18553,positive
18554,neutral
18555,positive
18556,positive
18557,positive
18558,positive
18559,positive
18560,neutral
18561,positive
18562,neutral
18563,neutral
18564,neutral
18565,negative
18566,positive
18567,negative
18568,positive
18569,positive
18570,positive
18571,neutral
18572,positive
18573,positive
18574,negative
18575,neutral
18576,positive
18577,negative
18578,positive
18579,neutral
18580,negative
18581,negative
18582,neutral
18583,positive
18584,neutral
18585,negative
18586,positive
18587,neutral
18588,neutral
18589,positive
18590,positive
18591,neutral
18592,positive
18593,neutral
18594,neutral
18595,positive
18596,negative
18597,negative
18598,negative
18599,neutral
18600,neutral
18601,neutral
18602,negative
18603,positive
18604,neutral
18605,positive
18606,neutral
18607,positive
18608,neutral
18609,positive
18610,negative
18611,neutral
18612,neutral
18613,positive
18614,positive
18615,positive
18616,neutral
18617,neutral
18618,positive
18619,negative
18620,positive
18621,positive
18622,positive
18623,positive
18624,neutral
18625,neutral
18626,negative
18627,neutral
18628,positive
18629,positive
18630,neutral
18631,neutral
18632,negative
18633,positive
18634,positive
18635,neutral
18636,neutral
18637,negative
18638,neutral
18639,neutral
18640,positive
18641,neutral
18642,positive
18643,neutral
18644,positive
18645,neutral
18646,positive
18647,negative
18648,negative
18649,negative
18650,neutral
18651,positive
18652,neutral
18653,positive
18654,neutral
18655,positive
18656,neutral
18657,neutral
18658,neutral
18659,positive
18660,neutral
18661,positive
18662,positive
18663,positive
18664,neutral
18665,neutral
18666,positive
18667,positive
18668,negative
18669,positive
18670,negative
18671,neutral
18672,positive
18673,neutral
18674,positive
18675,positive
18676,positive
18677,negative
18678,positive
18679,positive
18680,neutral
18681,negative
18682,neutral
18683,neutral
18684,neutral
18685,positive
18686,neutral
18687,neutral
18688,positive
18689,neutral
18690,neutral
18691,positive
18692,positive
18693,positive
18694,neutral
18695,negative
18696,positive
18697,positive
18698,neutral
18699,positive
18700,positive
18701,neutral
18702,neutral
18703,neutral
18704,positive
18705,negative
18706,neutral
18707,positive
18708,neutral
18709,negative
18710,neutral
18711,neutral
18712,positive
18713,positive
18714,neutral
18715,positive
18716,neutral
18717,negative
18718,neutral
18719,neutral
18720,neutral
18721,positive
18722,positive
18723,negative
18724,neutral
18725,neutral
18726,positive
18727,neutral
18728,negative
18729,positive
18730,positive
18731,positive
18732,neutral
18733,neutral
18734,neutral
18735,neutral
18736,neutral
18737,neutral
18738,negative
18739,neutral
18740,neutral
18741,positive
18742,neutral
18743,positive
18744,neutral
18745,neutral
18746,neutral
18747,positive
18748,neutral
18749,neutral
18750,neutral
18751,neutral
18752,positive
18753,neutral
18754,negative
18755,positive
18756,positive
18757,positive
18758,neutral
18759,negative
18760,neutral
18761,neutral
18762,negative
18763,neutral
18764,neutral
18765,neutral
18766,positive
18767,neutral
18768,positive
18769,negative
18770,neutral
18771,positive
18772,negative
18773,neutral
18774,positive
18775,positive
18776,positive
18777,neutral
18778,positive
18779,positive
18780,negative
18781,positive
18782,negative
18783,positive
18784,neutral
18785,neutral
18786,neutral
18787,neutral
18788,positive
18789,positive
18790,negative
18791,positive
18792,positive
18793,neutral
18794,positive
18795,positive
18796,neutral
18797,neutral
18798,negative
18799,neutral
18800,neutral
18801,positive
18802,neutral
18803,neutral
18804,neutral
18805,positive
18806,negative
18807,neutral
18808,positive
18809,positive
18810,positive
18811,positive
18812,neutral
18813,positive
18814,positive
18815,positive
18816,positive
18817,positive
18818,negative
18819,positive
18820,neutral
18821,neutral
18822,neutral
18823,positive
18824,positive
18825,positive
18826,neutral
18827,neutral
18828,neutral
18829,neutral
18830,neutral
18831,positive
18832,neutral
18833,positive
18834,negative
18835,neutral
18836,neutral
18837,positive
18838,neutral
18839,positive
18840,positive
18841,positive
18842,neutral
18843,positive
18844,negative
18845,positive
18846,neutral
18847,neutral
18848,neutral
18849,negative
18850,positive
18851,neutral
18852,positive
18853,positive
18854,negative
18855,neutral
18856,negative
18857,positive
18858,neutral
18859,positive
18860,negative
18861,positive
18862,positive
18863,positive
18864,neutral
18865,neutral
18866,neutral
18867,negative
18868,positive
18869,negative
18870,positive
18871,positive
18872,positive
18873,positive
18874,positive
18875,neutral
18876,neutral
18877,negative
18878,positive
18879,positive
18880,negative
18881,neutral
18882,positive
18883,positive
18884,negative
18885,positive
18886,positive
18887,positive
18888,negative
18889,neutral
18890,neutral
18891,positive
18892,neutral
18893,positive
18894,positive
18895,neutral
18896,positive
18897,neutral
18898,neutral
18899,neutral
18900,positive
18901,positive
18902,neutral
18903,neutral
18904,positive
18905,neutral
18906,neutral
18907,neutral
18908,positive
18909,negative
18910,neutral
18911,negative
18912,neutral
18913,negative
18914,negative
18915,neutral
18916,neutral
18917,negative
18918,negative
18919,negative
18920,neutral
18921,neutral
18922,negative
18923,neutral
18924,positive
18925,neutral
18926,positive
18927,neutral
18928,positive
18929,positive
18930,neutral
18931,positive
18932,positive
18933,neutral
18934,positive
18935,neutral
18936,neutral
18937,negative
18938,positive
18939,positive
18940,neutral
18941,negative
18942,positive
18943,negative
18944,positive
18945,positive
18946,positive
18947,positive
18948,positive
18949,neutral
18950,positive
18951,neutral
18952,positive
18953,neutral
18954,positive
18955,neutral
18956,positive
18957,neutral
18958,positive
18959,neutral
18960,neutral
18961,positive
18962,negative
18963,negative
18964,positive
18965,neutral
18966,positive
18967,negative
18968,neutral
18969,negative
18970,positive
18971,positive
18972,neutral
18973,neutral
18974,positive
18975,positive
18976,neutral
18977,neutral
18978,negative
18979,positive
18980,positive
18981,neutral
18982,neutral
18983,positive
18984,neutral
18985,negative
18986,neutral
18987,neutral
18988,neutral
18989,positive
18990,neutral
18991,neutral
18992,positive
18993,neutral
18994,positive
18995,positive
18996,neutral
18997,positive
18998,positive
18999,negative
19000,positive
19001,neutral
19002,neutral
19003,negative
19004,positive
19005,positive
19006,negative
19007,positive
19008,positive
19009,neutral
19010,neutral
19011,neutral
19012,positive
19013,positive
19014,positive
19015,neutral
19016,neutral
19017,positive
19018,neutral
19019,neutral
19020,neutral
19021,positive
19022,neutral
19023,neutral
19024,positive
19025,neutral
19026,neutral
19027,positive
19028,positive
19029,negative
19030,neutral
19031,neutral
19032,neutral
19033,positive
19034,neutral
19035,neutral
19036,neutral
19037,neutral
19038,neutral
19039,positive
19040,neutral
19041,positive
19042,positive
19043,neutral
19044,negative
19045,neutral
19046,positive
19047,positive
19048,positive
19049,neutral
19050,negative
19051,negative
19052,neutral
19053,positive
19054,positive
19055,positive
19056,positive
19057,positive
19058,neutral
19059,positive
19060,neutral
19061,neutral
19062,neutral
19063,positive
19064,positive
19065,neutral
19066,neutral
19067,negative
19068,neutral
19069,positive
19070,neutral
19071,neutral
19072,negative
19073,neutral
19074,negative
19075,neutral
19076,negative
19077,neutral
19078,positive
19079,neutral
19080,negative
19081,positive
19082,positive
19083,positive
19084,negative
19085,negative
19086,positive
19087,neutral
19088,positive
19089,positive
19090,negative
19091,neutral
19092,neutral
19093,positive
19094,neutral
19095,neutral
19096,neutral
19097,positive
19098,negative
19099,positive
19100,positive
19101,negative
19102,negative
19103,neutral
19104,positive
19105,positive
19106,positive
19107,positive
19108,positive
19109,neutral
19110,positive
19111,neutral
19112,positive
19113,neutral
19114,neutral
19115,positive
19116,neutral
19117,positive
19118,neutral
19119,negative
19120,negative
19121,positive
19122,positive
19123,neutral
19124,neutral
19125,neutral
19126,neutral
19127,positive
19128,positive
19129,negative
19130,positive
19131,neutral
19132,neutral
19133,negative
19134,neutral
19135,positive
19136,neutral
19137,positive
19138,neutral
19139,neutral
19140,neutral
19141,negative
19142,neutral
19143,neutral
19144,negative
19145,negative
19146,positive
19147,positive
19148,negative
19149,positive
19150,negative
19151,neutral
19152,positive
19153,neutral
19154,neutral
19155,positive
19156,neutral
19157,positive
19158,positive
19159,positive
19160,neutral
19161,positive
19162,positive
19163,positive
19164,positive
19165,positive
19166,positive
19167,positive
19168,positive
19169,positive
19170,neutral
19171,positive
19172,neutral
19173,positive
19174,negative
19175,positive
19176,neutral
19177,negative
19178,neutral
19179,positive
19180,negative
19181,neutral
19182,negative
19183,positive
19184,positive
19185,neutral
19186,positive
19187,neutral
19188,negative
19189,neutral
19190,neutral
19191,neutral
19192,neutral
19193,positive
19194,negative
19195,positive
19196,positive
19197,positive
19198,positive
19199,negative
19200,neutral
19201,neutral
19202,negative
19203,neutral
19204,positive
19205,neutral
19206,neutral
19207,neutral
19208,neutral
19209,neutral
19210,neutral
19211,neutral
19212,positive
19213,positive
19214,positive
19215,neutral
19216,neutral
19217,neutral
19218,neutral
19219,positive
19220,neutral
19221,negative
19222,neutral
19223,neutral
19224,positive
19225,positive
19226,positive
19227,positive
19228,positive
19229,neutral
19230,negative
19231,positive
19232,negative
19233,positive
19234,positive
19235,neutral
19236,neutral
19237,neutral
19238,neutral
19239,negative
19240,negative
19241,neutral
19242,positive
19243,negative
19244,neutral
19245,positive
19246,neutral
19247,negative
19248,neutral
19249,neutral
19250,positive
19251,positive
19252,positive
19253,positive
19254,neutral
19255,negative
19256,neutral
19257,neutral
19258,neutral
19259,neutral
19260,positive
19261,negative
19262,neutral
19263,neutral
19264,neutral
19265,neutral
19266,neutral
19267,positive
19268,neutral
19269,neutral
19270,neutral
19271,positive
19272,positive
19273,neutral
19274,neutral
19275,positive
19276,neutral
19277,neutral
19278,neutral
19279,negative
19280,neutral
19281,negative
19282,negative
19283,positive
19284,positive
19285,neutral
19286,neutral
19287,positive
19288,positive
19289,neutral
19290,negative
19291,neutral
19292,neutral
19293,neutral
19294,positive
19295,positive
19296,negative
19297,positive
19298,negative
19299,positive
19300,neutral
19301,positive
19302,neutral
19303,positive
19304,negative
19305,neutral
19306,positive
19307,neutral
19308,neutral
19309,neutral
19310,negative
19311,neutral
19312,neutral
19313,neutral
19314,positive
19315,neutral
19316,positive
19317,neutral
19318,neutral
19319,negative
19320,neutral
19321,neutral
19322,negative
19323,negative
19324,positive
19325,positive
19326,positive
19327,positive
19328,negative
19329,negative
19330,positive
19331,positive
19332,neutral
19333,negative
19334,positive
19335,neutral
19336,neutral
19337,negative
19338,neutral
19339,negative
19340,neutral
19341,neutral
19342,neutral
19343,neutral
19344,neutral
19345,positive
19346,positive
19347,positive
19348,positive
19349,negative
19350,neutral
19351,positive
19352,positive
19353,positive
19354,positive
19355,positive
19356,neutral
19357,neutral
19358,positive
19359,neutral
19360,neutral
19361,neutral
19362,neutral
19363,positive
19364,neutral
19365,positive
19366,positive
19367,positive
19368,negative
19369,negative
19370,positive
19371,neutral
19372,negative
19373,neutral
19374,positive
19375,neutral
19376,negative
19377,neutral
19378,positive
19379,positive
19380,positive
19381,neutral
19382,positive
19383,neutral
19384,positive
19385,neutral
19386,neutral
19387,positive
19388,negative
19389,neutral
19390,negative
19391,positive
19392,negative
19393,neutral
19394,neutral
19395,positive
19396,negative
19397,neutral
19398,neutral
19399,positive
19400,neutral
19401,neutral
19402,positive
19403,neutral
19404,neutral
19405,neutral
19406,positive
19407,positive
19408,positive
19409,positive
19410,positive
19411,positive
19412,neutral
19413,neutral
19414,positive
19415,neutral
19416,positive
19417,positive
19418,positive
19419,negative
19420,positive
19421,positive
19422,negative
19423,neutral
19424,neutral
19425,positive
19426,neutral
19427,neutral
19428,positive
19429,neutral
19430,neutral
19431,neutral
19432,positive
19433,neutral
19434,positive
19435,neutral
19436,positive
19437,positive
19438,neutral
19439,neutral
19440,positive
19441,positive
19442,negative
19443,positive
19444,neutral
19445,neutral
19446,negative
19447,negative
19448,neutral
19449,negative
19450,positive
19451,negative
19452,neutral
19453,positive
19454,neutral
19455,positive
19456,positive
19457,neutral
19458,neutral
19459,negative
19460,positive
19461,negative
19462,negative
19463,neutral
19464,positive
19465,positive
19466,negative
19467,positive
19468,neutral
19469,negative
19470,neutral
19471,positive
19472,negative
19473,neutral
19474,negative
19475,neutral
19476,positive
19477,neutral
19478,neutral
19479,neutral
19480,neutral
19481,neutral
19482,neutral
19483,negative
19484,positive
19485,neutral
19486,neutral
19487,positive
19488,neutral
19489,negative
19490,neutral
19491,positive
19492,positive
19493,neutral
19494,neutral
19495,neutral
19496,neutral
19497,positive
19498,negative
19499,neutral
19500,neutral
19501,neutral
19502,negative
19503,neutral
19504,positive
19505,positive
19506,neutral
19507,positive
19508,positive
19509,neutral
19510,positive
19511,positive
19512,positive
19513,positive
19514,negative
19515,neutral
19516,neutral
19517,positive
19518,neutral
19519,positive
19520,positive
19521,positive
19522,neutral
19523,positive
19524,neutral
19525,negative
19526,neutral
19527,positive
19528,negative
19529,neutral
19530,positive
19531,neutral
19532,positive
19533,neutral
19534,neutral
19535,neutral
19536,positive
19537,neutral
19538,neutral
19539,neutral
19540,neutral
19541,negative
19542,neutral
19543,neutral
19544,neutral
19545,positive
19546,positive
19547,neutral
19548,positive
19549,positive
19550,negative
19551,positive
19552,neutral
19553,neutral
19554,neutral
19555,positive
19556,negative
19557,positive
19558,negative
19559,negative
19560,neutral
19561,neutral
19562,neutral
19563,positive
19564,neutral
19565,positive
19566,negative
19567,neutral
19568,positive
19569,negative
19570,neutral
19571,positive
19572,neutral
19573,neutral
19574,neutral
19575,positive
19576,neutral
19577,positive
19578,neutral
19579,negative
19580,neutral
19581,neutral
19582,positive
19583,neutral
19584,neutral
19585,negative
19586,negative
19587,positive
19588,neutral
19589,neutral
19590,negative
19591,positive
19592,neutral
19593,neutral
19594,positive
19595,neutral
19596,neutral
19597,negative
19598,negative
19599,negative
19600,negative
19601,neutral
19602,negative
19603,neutral
19604,neutral
19605,positive
19606,neutral
19607,neutral
19608,positive
19609,negative
19610,neutral
19611,negative
19612,positive
19613,positive
19614,positive
19615,positive
19616,neutral
19617,positive
19618,neutral
19619,neutral
19620,neutral
19621,neutral
19622,positive
19623,neutral
19624,positive
19625,positive
19626,negative
19627,neutral
19628,neutral
19629,neutral
19630,positive
19631,positive
19632,negative
19633,neutral
19634,neutral
19635,positive
19636,positive
19637,positive
19638,neutral
19639,neutral
19640,negative
19641,neutral
19642,positive
19643,positive
19644,neutral
19645,negative
19646,neutral
19647,positive
19648,neutral
19649,positive
19650,positive
19651,positive
19652,neutral
19653,positive
19654,neutral
19655,neutral
19656,positive
19657,negative
19658,neutral
19659,neutral
19660,neutral
19661,positive
19662,positive
19663,neutral
19664,neutral
19665,neutral
19666,positive
19667,negative
19668,positive
19669,negative
19670,neutral
19671,positive
19672,neutral
19673,positive
19674,neutral
19675,positive
19676,neutral
19677,neutral
19678,positive
19679,neutral
19680,negative
19681,negative
19682,positive
19683,positive
19684,neutral
19685,positive
19686,neutral
19687,positive
19688,positive
19689,neutral
19690,positive
19691,positive
19692,positive
19693,negative
19694,negative
19695,negative
19696,positive
19697,positive
19698,neutral
19699,neutral
19700,neutral
19701,negative
19702,positive
19703,positive
19704,positive
19705,positive
19706,positive
19707,positive
19708,positive
19709,positive
19710,neutral
19711,positive
19712,positive
19713,positive
19714,positive
19715,positive
19716,neutral
19717,positive
19718,neutral
19719,positive
19720,positive
19721,negative
19722,neutral
19723,neutral
19724,positive
19725,neutral
19726,neutral
19727,negative
19728,positive
19729,neutral
19730,neutral
19731,neutral
19732,negative
19733,positive
19734,neutral
19735,neutral
19736,neutral
19737,positive
19738,positive
19739,positive
19740,negative
19741,positive
19742,negative
19743,positive
19744,neutral
19745,neutral
19746,neutral
19747,positive
19748,neutral
19749,negative
19750,positive
19751,positive
19752,neutral
19753,neutral
19754,negative
19755,positive
19756,neutral
19757,positive
19758,neutral
19759,negative
19760,neutral
19761,negative
19762,positive
19763,neutral
19764,neutral
19765,neutral
19766,negative
19767,neutral
19768,negative
19769,neutral
19770,negative
19771,neutral
19772,negative
19773,positive
19774,neutral
19775,positive
19776,neutral
19777,neutral
19778,neutral
19779,neutral
19780,positive
19781,positive
19782,neutral
19783,positive
19784,positive
19785,neutral
19786,neutral
19787,negative
19788,positive
19789,negative
19790,neutral
19791,neutral
19792,negative
19793,neutral
19794,neutral
19795,negative
19796,positive
19797,positive
19798,positive
19799,negative
19800,positive
19801,positive
19802,neutral
19803,neutral
19804,neutral
19805,neutral
19806,neutral
19807,positive
19808,positive
19809,positive
19810,neutral
19811,neutral
19812,positive
19813,neutral
19814,positive
19815,positive
19816,positive
19817,positive
19818,negative
19819,positive
19820,neutral
19821,positive
19822,neutral
19823,positive
19824,positive
19825,neutral
19826,neutral
19827,negative
19828,positive
19829,negative
19830,negative
19831,neutral
19832,neutral
19833,positive
19834,positive
19835,negative
19836,positive
19837,positive
19838,negative
19839,positive
19840,negative
19841,neutral
19842,positive
19843,positive
19844,neutral
19845,neutral
19846,negative
19847,negative
19848,neutral
19849,negative
19850,positive
19851,positive
19852,neutral
19853,positive
19854,positive
19855,neutral
19856,positive
19857,negative
19858,positive
19859,negative
19860,positive
19861,neutral
19862,neutral
19863,neutral
19864,positive
19865,negative
19866,neutral
19867,positive
19868,neutral
19869,neutral
19870,positive
19871,negative
19872,neutral
19873,positive
19874,neutral
19875,positive
19876,neutral
19877,negative
19878,negative
19879,negative
19880,neutral
19881,neutral
19882,positive
19883,neutral
19884,positive
19885,neutral
19886,neutral
19887,positive
19888,neutral
19889,positive
19890,positive
19891,positive
19892,neutral
19893,positive
19894,negative
19895,positive
19896,neutral
19897,negative
19898,neutral
19899,positive
19900,positive
19901,positive
19902,positive
19903,negative
19904,neutral
19905,positive
19906,neutral
19907,positive
19908,neutral
19909,neutral
19910,neutral
19911,positive
19912,positive
19913,positive
19914,positive
19915,neutral
19916,neutral
19917,neutral
19918,neutral
19919,neutral
19920,positive
19921,neutral
19922,neutral
19923,neutral
19924,neutral
19925,neutral
19926,negative
19927,neutral
19928,positive
19929,neutral
19930,positive
19931,neutral
19932,positive
19933,neutral
19934,neutral
19935,neutral
19936,positive
19937,neutral
19938,neutral
19939,neutral
19940,positive
19941,negative
19942,positive
19943,neutral
19944,neutral
19945,neutral
19946,neutral
19947,positive
19948,positive
19949,positive
19950,negative
19951,negative
19952,negative
19953,positive
19954,neutral
19955,neutral
19956,neutral
19957,neutral
19958,neutral
19959,positive
19960,positive
19961,positive
19962,positive
19963,positive
19964,positive
19965,positive
19966,positive
19967,positive
19968,negative
19969,negative
19970,positive
19971,negative
19972,neutral
19973,neutral
19974,positive
19975,positive
19976,positive
19977,positive
19978,neutral
19979,neutral
19980,neutral
19981,neutral
19982,negative
19983,neutral
19984,neutral
19985,positive
19986,neutral
19987,neutral
19988,positive
19989,neutral
19990,positive
19991,negative
19992,positive
19993,positive
19994,positive
19995,neutral
19996,neutral
19997,negative
19998,negative
19999,positive
20000,positive
20001,positive
20002,positive
20003,positive
20004,neutral
20005,positive
20006,negative
20007,positive
20008,positive
20009,positive
20010,neutral
20011,neutral
20012,positive
20013,positive
20014,positive
20015,negative
20016,negative
20017,negative
20018,positive
20019,neutral
20020,positive
20021,neutral
20022,negative
20023,negative
20024,negative
20025,neutral
20026,positive
20027,positive
20028,neutral
20029,negative
20030,negative
20031,negative
20032,positive
20033,positive
20034,positive
20035,negative
20036,neutral
20037,negative
20038,neutral
20039,neutral
20040,negative
20041,neutral
20042,neutral
20043,neutral
20044,neutral
20045,neutral
20046,neutral
20047,neutral
20048,positive
20049,neutral
20050,negative
20051,negative
20052,negative
20053,neutral
20054,neutral
20055,positive
20056,positive
20057,neutral
20058,negative
20059,negative
20060,neutral
20061,negative
20062,neutral
20063,positive
20064,neutral
20065,positive
20066,neutral
20067,positive
20068,positive
20069,positive
20070,neutral
20071,positive
20072,positive
20073,positive
20074,positive
20075,positive
20076,neutral
20077,neutral
20078,negative
20079,positive
20080,positive
20081,negative
20082,neutral
20083,positive
20084,neutral
20085,positive
20086,negative
20087,positive
20088,positive
20089,positive
20090,positive
20091,positive
20092,negative
20093,neutral
20094,neutral
20095,neutral
20096,neutral
20097,positive
20098,neutral
20099,positive
20100,neutral
20101,positive
20102,neutral
20103,neutral
20104,positive
20105,positive
20106,negative
20107,positive
20108,positive
20109,neutral
20110,neutral
20111,positive
20112,negative
20113,neutral
20114,positive
20115,positive
20116,neutral
20117,neutral
20118,negative
20119,positive
20120,positive
20121,neutral
20122,neutral
20123,neutral
20124,neutral
20125,positive
20126,positive
20127,negative
20128,positive
20129,neutral
20130,positive
20131,negative
20132,negative
20133,negative
20134,positive
20135,positive
20136,negative
20137,neutral
20138,negative
20139,neutral
20140,negative
20141,neutral
20142,negative
20143,positive
20144,positive
20145,positive
20146,positive
20147,neutral
20148,positive
20149,neutral
20150,neutral
20151,neutral
20152,neutral
20153,negative
20154,negative
20155,positive
20156,neutral
20157,positive
20158,negative
20159,neutral
20160,positive
20161,neutral
20162,positive
20163,positive
20164,neutral
20165,neutral
20166,positive
20167,negative
20168,positive
20169,neutral
20170,positive
20171,positive
20172,neutral
20173,positive
20174,negative
20175,neutral
20176,positive
20177,neutral
20178,positive
20179,neutral
20180,positive
20181,neutral
20182,positive
20183,neutral
20184,negative
20185,positive
20186,positive
20187,positive
20188,negative
20189,positive
20190,neutral
20191,neutral
20192,positive
20193,neutral
20194,negative
20195,neutral
20196,positive
20197,positive
20198,neutral
20199,positive
20200,neutral
20201,negative
20202,neutral
20203,positive
20204,neutral
20205,neutral
20206,negative
20207,positive
20208,negative
20209,positive
20210,positive
20211,positive
20212,positive
20213,neutral
20214,negative
20215,positive
20216,positive
20217,positive
20218,neutral
20219,neutral
20220,neutral
20221,neutral
20222,neutral
20223,neutral
20224,positive
20225,neutral
20226,neutral
20227,positive
20228,positive
20229,positive
20230,positive
20231,neutral
20232,positive
20233,neutral
20234,positive
20235,neutral
20236,positive
20237,neutral
20238,positive
20239,positive
20240,positive
20241,neutral
20242,positive
20243,neutral
20244,positive
20245,positive
20246,neutral
20247,negative
20248,negative
20249,neutral
20250,neutral
20251,positive
20252,negative
20253,negative
20254,negative
20255,neutral
20256,positive
20257,neutral
20258,neutral
20259,neutral
20260,negative
20261,negative
20262,positive
20263,negative
20264,positive
20265,negative
20266,positive
20267,positive
20268,positive
20269,positive
20270,positive
20271,positive
20272,negative
20273,neutral
20274,positive
20275,neutral
20276,positive
20277,neutral
20278,neutral
20279,positive
20280,negative
20281,positive
20282,neutral
20283,neutral
20284,negative
20285,positive
20286,positive
20287,positive
20288,positive
20289,positive
20290,positive
20291,positive
20292,neutral
20293,neutral
20294,positive
20295,neutral
20296,positive
20297,negative
20298,neutral
20299,neutral
20300,positive
20301,neutral
20302,negative
20303,positive
20304,neutral
20305,neutral
20306,positive
20307,positive
20308,negative
20309,positive
20310,positive
20311,negative
